Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
53,0.15,0.73,0.12,200,230,1,547,5,0.8,100,2000,0.8422,0.01896259,0.4446,0.391248,0,1,0,0.1948,0.6494,0.1558,0.15,0.73
54,0.15,0.73,0.12,200,227,1,549,5,0.8,100,2000,0.8454,0.01801691,0.4446,0.391248,0,1,0,0.1948,0.6494,0.1558,0.15,0.73
55,0.99,0.01,0,200,246,1,590,5,0.8,100,2000,0.8487,0.01686804,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
56,0.1,0.87,0.03,200,255,1,587,5,0.8,100,2000,0.8448,0.01819491,0.2331,0.226107,0,1,0,0.1299,0.8312,0.039,0.1,0.87
57,0.96,0.01,0.03,200,259,1,598,5,0.8,100,2000,0.8446,0.01816475,0.0783,0.075951,0.9565,0.0435,0,0.961,0,0.039,0.96,0.01
58,0.75,0.24,0.01,200,265,1,595,5,0.8,100,2000,0.8376,0.01841275,0.3799,0.376101,0.913,0.0435,0.0435,0.7013,0.2987,0,0.75,0.24
59,0.04,0.74,0.22,200,203,1,520,5,0.6,100,2000,0.8354,0.01968291,0.4508,0.351624,0,1,0,0.0519,0.6623,0.2857,0.04,0.74
60,0.11,0.85,0.04,200,261,1,587,5,0.8,100,2000,0.8379,0.01858116,0.2654,0.254784,0,1,0,0.1429,0.8052,0.0519,0.11,0.85
61,0.99,0.01,0,200,244,1,588,5,0.8,100,2000,0.844,0.01749979,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
62,0.99,0.01,0,200,242,1,590,5,0.8,100,2000,0.8437,0.01760104,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
63,0.24,0.73,0.03,200,251,1,581,5,0.8,100,2000,0.8332,0.01998539,0.4095,0.397215,0,1,0,0.3117,0.6494,0.039,0.24,0.73
64,0.95,0.01,0.04,200,246,1,579,5,0.8,100,2000,0.8298,0.02105491,0.0974,0.093504,0.913,0.0435,0.0435,0.961,0,0.039,0.95,0.01
65,0.03,0.97,0,200,277,1,604,5,0.6,100,2000,0.8315,0.02057604,0.0582,0.0582,0,1,0,0.039,0.961,0,0.03,0.97
66,0.11,0.73,0.16,200,219,1,536,5,0.8,100,2000,0.8302,0.02116499,0.455,0.3822,0,1,0,0.1429,0.6494,0.2078,0.11,0.73
67,0.15,0.73,0.12,200,238,1,558,5,0.8,100,2000,0.8312,0.02000979,0.4446,0.391248,0,1,0,0.1948,0.6494,0.1558,0.15,0.73
68,0.98,0.01,0.01,200,247,1,586,5,0.8,100,2000,0.8339,0.01921156,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
69,0.06,0.01,0.93,200,21,1,222,5,0.8,100,2000,0.8155,0.02131084,0.9963,0.0697409999999999,0,0.0435,0.9565,0.0779,0,0.9221,0.06,0.01
70,0.98,0.01,0.01,200,245,1,586,5,0.8,100,2000,0.8259,0.01894236,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
71,0.99,0.01,0,200,253,1,590,5,0.8,100,2000,0.8237,0.01928904,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
72,0.19,0.71,0.1,200,240,1,557,5,0.8,100,2000,0.8131,0.021403,0.4598,0.41382,0,1,0,0.2468,0.6234,0.1299,0.19,0.71
73,0.1,0.87,0.03,200,269,1,592,5,0.6,100,2000,0.8177,0.02006224,0.2331,0.226107,0,1,0,0.1299,0.8312,0.039,0.1,0.87
74,0.99,0.01,0,200,248,1,590,5,0.8,100,2000,0.8173,0.02017416,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
75,0.15,0.73,0.12,200,234,1,549,5,0.8,100,2000,0.8097,0.02154784,0.4446,0.391248,0,1,0,0.1948,0.6494,0.1558,0.15,0.73
76,0.99,0.01,0,200,262,1,590,5,0.8,100,2000,0.8012,0.02095979,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
77,0.06,0.85,0.09,200,249,1,566,5,0.8,100,2000,0.7907,0.02304964,0.2739,0.249249,0,1,0,0.0779,0.8052,0.1169,0.06,0.85
78,0.93,0.02,0.05,200,273,1,576,5,0.8,100,2000,0.7935,0.02270644,0.1347,0.127965,0.6957,0.087,0.2174,1,0,0,0.93,0.02
79,0.11,0.75,0.14,200,243,1,544,5,0.8,100,2000,0.7867,0.02137444,0.4254,0.365844,0,1,0,0.1429,0.6753,0.1818,0.11,0.75
80,0.92,0.02,0.06,200,259,1,574,5,0.8,100,2000,0.7894,0.02180051,0.1532,0.144008,0.8696,0.087,0.0435,0.9351,0,0.0649,0.92,0.02
81,0.15,0.02,0.83,200,50,1,253,5,0.8,100,2000,0.7943,0.02124036,0.9771,0.166107,0,0.087,0.913,0.1948,0,0.8052,0.15,0.02
82,0.02,0.98,0,200,265,1,593,5,0.4,100,2000,0.7961,0.02036,0.0392000000000001,0.0392000000000001,0,1,0,0.026,0.974,0,0.02,0.98
83,0.06,0.02,0.92,200,27,1,228,5,0.8,100,2000,0.7763,0.01998956,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
84,0.98,0.02,0,200,288,1,594,5,0.6,100,2000,0.782,0.01900939,0.0392000000000001,0.0392000000000001,0.9565,0.0435,0,0.987,0.013,0,0.98,0.02
85,0.98,0.01,0.01,200,277,1,587,5,0.8,100,2000,0.772,0.02191739,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
86,0.98,0.01,0.01,200,271,1,586,5,0.8,100,2000,0.7615,0.02235804,0.0395000000000001,0.0391050000000001,0.9565,0.0435,0,0.987,0,0.013,0.98,0.01
87,0.02,0.96,0.02,200,285,1,592,5,0.4,100,2000,0.7574,0.02232771,0.0780000000000001,0.0764400000000001,0,1,0,0.026,0.9481,0.026,0.02,0.96
88,0.05,0.03,0.92,200,25,1,226,5,0.6,100,2000,0.7519,0.02179476,0.9966,0.079728,0,0.087,0.913,0.0649,0.013,0.9221,0.05,0.03
89,0.95,0.02,0.03,200,284,1,581,5,0.8,100,2000,0.7569,0.02155776,0.0971000000000001,0.0941870000000001,0.913,0.087,0,0.961,0,0.039,0.95,0.02
90,0.03,0.91,0.06,200,267,1,570,5,0.4,100,2000,0.7662,0.02198579,0.171,0.16074,0,1,0,0.039,0.8831,0.0779,0.03,0.91
91,0.98,0.01,0.01,200,284,1,587,5,0.8,100,2000,0.7624,0.02286371,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
92,0.77,0.23,0,200,290,1,588,5,0.8,100,2000,0.7534,0.02276811,0.3542,0.3542,0,1,0,1,0,0,0.77,0.23
93,0.12,0.02,0.86,200,43,1,247,5,0.8,100,2000,0.7493,0.02310936,0.9852,0.137928,0,0.087,0.913,0.1558,0,0.8442,0.12,0.02
94,0.76,0.23,0.01,200,289,1,586,5,0.8,100,2000,0.7502,0.02274499,0.3695,0.365805,0,1,0,0.987,0,0.013,0.76,0.23
95,0.15,0.71,0.14,200,263,1,547,5,0.8,100,2000,0.7525,0.02319824,0.4734,0.407124,0,1,0,0.1948,0.6234,0.1818,0.15,0.71
96,0.03,0.94,0.03,200,289,1,590,5,0.6,100,2000,0.756,0.02286619,0.1155,0.112035,0,1,0,0.039,0.9221,0.039,0.03,0.94
97,0.73,0.22,0.05,200,294,1,583,5,0.6,100,2000,0.7467,0.02212644,0.4187,0.397765,0,0.913,0.087,0.9481,0.013,0.039,0.73,0.22
98,0.08,0.78,0.14,200,280,1,552,5,0.8,100,2000,0.7292,0.02480019,0.3852,0.331272,0,1,0,0.1039,0.7143,0.1818,0.08,0.78
99,0.11,0.02,0.87,200,46,1,249,5,0.8,100,2000,0.7311,0.024999,0.9875,0.128375,0,0.087,0.913,0.1429,0,0.8571,0.11,0.02
100,0.06,0.89,0.05,200,295,1,580,5,0.8,100,2000,0.738,0.02501859,0.2043,0.194085,0,1,0,0.0779,0.8571,0.0649,0.06,0.89
101,0.05,0.9,0.05,200,292,1,577,5,0.6,100,2000,0.7458,0.02572451,0.1875,0.178125,0,1,0,0.0649,0.8701,0.0649,0.05,0.9
102,0.76,0.21,0.03,200,293,1,585,5,0.8,100,2000,0.7476,0.02642675,0.3783,0.366951,0,0.913,0.087,0.987,0,0.013,0.76,0.21
103,0.13,0.71,0.16,200,274,1,544,5,0.8,100,2000,0.7306,0.02563275,0.479,0.40236,0,1,0,0.1688,0.6234,0.2078,0.13,0.71
104,0.73,0.02,0.25,200,238,1,515,5,0.8,100,2000,0.7313,0.02485256,0.4667,0.350025,0,0.087,0.913,0.9481,0,0.0519,0.73,0.02
105,0.19,0.69,0.12,200,282,1,561,5,0.8,100,2000,0.7172,0.02484859,0.4878,0.429264,0,0.913,0.087,0.2468,0.6234,0.1299,0.19,0.69
106,0.15,0.04,0.81,200,57,1,263,5,0.8,100,2000,0.6978,0.02638371,0.9759,0.185421,0,0.1739,0.8261,0.1948,0,0.8052,0.15,0.04
107,0.27,0.3,0.43,200,175,1,408,5,0.8,100,2000,0.7069,0.02649776,0.8371,0.477147,0,0.9565,0.0435,0.3506,0.1039,0.5455,0.27,0.3
108,0.27,0.06,0.67,200,95,1,312,5,0.8,100,2000,0.7144,0.02670251,0.9235,0.304755,0,0.2609,0.7391,0.3506,0,0.6494,0.27,0.06
109,0.2,0.47,0.33,200,206,1,450,5,0.6,100,2000,0.7122,0.02594859,0.7391,0.495197,0,1,0,0.2597,0.3117,0.4286,0.2,0.47
110,0.28,0.02,0.7,200,88,1,301,5,0.8,100,2000,0.7154,0.02587891,0.9212,0.27636,0,0.087,0.913,0.3636,0,0.6364,0.28,0.02
111,0.28,0.23,0.49,200,154,1,380,5,0.8,100,2000,0.7167,0.02563444,0.8687,0.443037,0,1,0,0.3636,0,0.6364,0.28,0.23
112,0.05,0.87,0.08,200,276,1,570,5,0.6,100,2000,0.7107,0.02525964,0.2406,0.221352,0,1,0,0.0649,0.8312,0.1039,0.05,0.87
113,0.73,0.04,0.23,200,250,1,512,5,0.8,100,2000,0.7063,0.02584356,0.4655,0.358435,0,0.1739,0.8261,0.9481,0,0.0519,0.73,0.04
114,0.1,0.78,0.12,200,282,1,555,5,0.6,100,2000,0.7154,0.02617291,0.3816,0.335808,0,0.9565,0.0435,0.1299,0.7273,0.1429,0.1,0.78
115,0.65,0.05,0.3,200,238,1,482,5,0.8,100,2000,0.7,0.02343099,0.575,0.4025,0,0.2174,0.7826,0.8442,0,0.1558,0.65,0.05
116,0.03,0.15,0.82,200,57,1,261,5,0.6,100,2000,0.7063,0.02430156,0.9766,0.175788,0,0.087,0.913,0.039,0.1688,0.7922,0.03,0.15
117,0.14,0.65,0.21,200,249,1,515,5,0.8,100,2000,0.7101,0.024278,0.5579,0.440741,0,1,0,0.1818,0.5455,0.2727,0.14,0.65
118,0.66,0.06,0.28,200,232,1,489,5,0.8,100,2000,0.6981,0.02397,0.5608,0.403776,0.087,0.2609,0.6522,0.8312,0,0.1688,0.66,0.06
119,0.47,0.16,0.37,200,200,1,453,5,0.6,100,2000,0.7105,0.02328984,0.7535,0.474705,0,0.1304,0.8696,0.6104,0.1688,0.2208,0.47,0.16
120,0.03,0.95,0.02,200,308,1,589,5,0.6,100,2000,0.7122,0.02376859,0.0966,0.094668,0,1,0,0.039,0.9351,0.026,0.03,0.95
121,0.28,0.53,0.19,200,244,1,519,5,0.8,100,2000,0.7098,0.02543291,0.6407,0.518967,0,1,0,0.3636,0.3896,0.2468,0.28,0.53
122,0.07,0.3,0.63,200,124,1,351,5,0.8,100,2000,0.6973,0.02242216,0.9051,0.334887,0,0.9565,0.0435,0.0909,0.1039,0.8052,0.07,0.3
123,0.06,0.34,0.6,200,129,1,346,5,0.8,100,2000,0.7046,0.02131875,0.8808,0.35232,0,1,0,0.0779,0.1429,0.7792,0.06,0.34
124,0.27,0.66,0.07,200,290,1,570,5,0.6,100,2000,0.7062,0.02067179,0.4915,0.457095,0,1,0,0.3506,0.5584,0.0909,0.27,0.66
125,0.77,0.04,0.19,200,247,1,523,5,0.8,100,2000,0.7019,0.02007076,0.4055,0.328455,0,0.1739,0.8261,1,0,0,0.77,0.04
126,0.09,0.16,0.75,200,80,1,292,5,0.8,100,2000,0.6869,0.01782776,0.9663,0.241575,0,0.6957,0.3043,0.1169,0,0.8831,0.09,0.16
127,0.93,0.02,0.05,200,285,1,575,5,0.8,100,2000,0.6967,0.01770644,0.1347,0.127965,0.8261,0.087,0.087,0.961,0,0.039,0.93,0.02
128,0.6,0.16,0.24,200,248,1,509,5,0.8,100,2000,0.6931,0.017699,0.6144,0.466944,0.9565,0.0435,0,0.4935,0.1948,0.3117,0.6,0.16
129,0.51,0.02,0.47,200,160,1,402,5,0.8,100,2000,0.6963,0.01614156,0.7395,0.391935,0.0435,0.087,0.8696,0.6494,0,0.3506,0.51,0.02
130,0.69,0.05,0.26,200,253,1,516,5,0.8,100,2000,0.6937,0.01486904,0.5214,0.385836,0.5217,0.087,0.3913,0.7403,0.039,0.2208,0.69,0.05
131,0.99,0.01,0,200,294,1,588,5,0.8,100,2000,0.7122,0.01718859,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
132,0.05,0.42,0.53,200,151,1,388,5,0.8,100,2000,0.6964,0.01826531,0.8211,0.385917,0,0.8696,0.1304,0.0649,0.2857,0.6494,0.05,0.42
133,0.8,0.01,0.19,200,261,1,524,5,0.8,100,2000,0.7005,0.01817584,0.3599,0.291519,0.6087,0.0435,0.3478,0.8571,0,0.1429,0.8,0.01
134,0.77,0.2,0.03,200,308,1,580,5,0.8,100,2000,0.7094,0.01710451,0.3671,0.356087,0,0.8696,0.1304,1,0,0,0.77,0.2
135,0.12,0.83,0.05,200,312,1,576,5,0.6,100,2000,0.6972,0.01818059,0.2967,0.281865,0,1,0,0.1558,0.7792,0.0649,0.12,0.83
136,0.13,0.51,0.36,200,220,1,457,5,0.8,100,2000,0.6818,0.01671811,0.723,0.46272,0,0.5217,0.4783,0.1688,0.5065,0.3247,0.13,0.51
137,0.28,0.08,0.64,200,106,1,322,5,0.8,100,2000,0.6885,0.01572344,0.9152,0.329472,0,0.3478,0.6522,0.3636,0,0.6364,0.28,0.08
138,0.13,0.27,0.6,200,135,1,351,5,0.8,100,2000,0.6862,0.01594979,0.9102,0.36408,0,1,0,0.1688,0.0519,0.7792,0.13,0.27
139,0.91,0.01,0.08,200,287,1,567,5,0.8,100,2000,0.698,0.01559659,0.1718,0.158056,0.9565,0.0435,0,0.8961,0,0.1039,0.91,0.01
140,0.06,0.19,0.75,200,74,1,290,5,0.8,100,2000,0.706,0.01627619,0.9603,0.240075,0,0.087,0.913,0.0779,0.2208,0.7013,0.06,0.19
141,0.98,0.01,0.01,200,306,1,591,5,0.8,100,2000,0.7095,0.01651364,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
142,0.91,0.02,0.07,200,289,1,572,5,0.8,100,2000,0.6992,0.01608219,0.1715,0.159495,0.913,0.087,0,0.9091,0,0.0909,0.91,0.02
143,0.04,0.61,0.35,200,229,1,477,5,0.4,100,2000,0.6835,0.01545444,0.6263,0.407095,0,0.4783,0.5217,0.0519,0.6494,0.2987,0.04,0.61
144,0.92,0.01,0.07,200,296,1,568,5,0.8,100,2000,0.6885,0.01700944,0.1535,0.142755,0.9565,0.0435,0,0.9091,0,0.0909,0.92,0.01
145,0.93,0.02,0.05,200,302,1,573,5,0.8,100,2000,0.6911,0.016261,0.1347,0.127965,0.8261,0.087,0.087,0.961,0,0.039,0.93,0.02
146,0.07,0.04,0.89,200,39,1,241,5,0.8,100,2000,0.6923,0.01525916,0.9935,0.109285,0,0.087,0.913,0.0909,0.026,0.8831,0.07,0.04
147,0.95,0.01,0.04,200,298,1,585,5,0.8,100,2000,0.7031,0.016789,0.0974,0.093504,0.9565,0.0435,0,0.9481,0,0.0519,0.95,0.01
148,0.98,0.01,0.01,200,308,1,594,5,0.8,100,2000,0.7002,0.01748499,0.0395000000000001,0.0391050000000001,0.9565,0.0435,0,0.987,0,0.013,0.98,0.01
149,0.95,0.01,0.04,200,319,1,595,5,0.8,100,2000,0.685,0.01686299,0.0974,0.093504,0.913,0.0435,0.0435,0.961,0,0.039,0.95,0.01
150,0.91,0.01,0.08,200,313,1,564,5,0.8,100,2000,0.6705,0.01615184,0.1718,0.158056,0.913,0.0435,0.0435,0.9091,0,0.0909,0.91,0.01
151,0.34,0.08,0.58,200,156,1,378,5,0.8,100,2000,0.668,0.01637059,0.878,0.36876,0.6522,0.087,0.2609,0.2468,0.0779,0.6753,0.34,0.08
152,0.67,0.02,0.31,200,235,1,484,5,0.8,100,2000,0.6865,0.01657104,0.5507,0.379983,0,0.087,0.913,0.8701,0,0.1299,0.67,0.02
153,0.96,0.01,0.03,200,294,1,581,5,0.8,100,2000,0.6932,0.01633139,0.0783,0.075951,0.9565,0.0435,0,0.961,0,0.039,0.96,0.01
154,0.97,0.01,0.02,200,315,1,585,5,0.8,100,2000,0.6919,0.01701076,0.0590000000000001,0.0578200000000001,0.9565,0.0435,0,0.974,0,0.026,0.97,0.01
155,0.89,0.01,0.1,200,298,1,557,5,0.8,100,2000,0.6697,0.01577584,0.2078,0.18702,0.9565,0.0435,0,0.8701,0,0.1299,0.89,0.01
156,0.34,0.02,0.64,200,134,1,350,5,0.8,100,2000,0.665,0.01651299,0.884,0.31824,0.2609,0.087,0.6522,0.3636,0,0.6364,0.34,0.02
157,0.05,0.29,0.66,200,115,1,327,5,0.8,100,2000,0.6828,0.01740371,0.9134,0.310556,0,0.2609,0.7391,0.0649,0.2987,0.6364,0.05,0.29
158,0.97,0.01,0.02,200,305,1,583,5,0.8,100,2000,0.6866,0.01650275,0.0590000000000001,0.0578200000000001,0.913,0.0435,0.0435,0.987,0,0.013,0.97,0.01
159,0.66,0.1,0.24,200,250,1,495,5,0.8,100,2000,0.6909,0.01710536,0.5544,0.421344,0,0.4348,0.5652,0.8571,0,0.1429,0.66,0.1
160,0.08,0.09,0.83,200,53,1,258,5,0.8,100,2000,0.686,0.01635619,0.9855,0.167535,0,0.3913,0.6087,0.1039,0,0.8961,0.08,0.09
161,0.29,0.6,0.11,200,290,1,555,5,0.2,100,2000,0.6947,0.01648484,0.5559,0.494751,0.1304,0.5217,0.3478,0.3377,0.6234,0.039,0.29,0.6
162,0.96,0.01,0.03,200,318,1,591,5,0.8,100,2000,0.6927,0.01588724,0.0783,0.075951,0.9565,0.0435,0,0.961,0,0.039,0.96,0.01
163,0.98,0.02,0,200,311,1,588,5,0.8,100,2000,0.6928,0.01649771,0.0392000000000001,0.0392000000000001,0.913,0.087,0,1,0,0,0.98,0.02
164,0.66,0.23,0.11,200,303,1,566,5,0.8,100,2000,0.6802,0.01609299,0.5115,0.455235,0.9565,0.0435,0,0.5714,0.2857,0.1429,0.66,0.23
165,0.66,0.02,0.32,200,223,1,466,5,0.8,100,2000,0.6806,0.01619675,0.564,0.38352,0,0.087,0.913,0.8571,0,0.1429,0.66,0.02
166,0.72,0.02,0.26,200,247,1,503,5,0.8,100,2000,0.681,0.01580819,0.4812,0.356088,0.913,0.087,0,0.6623,0,0.3377,0.72,0.02
167,0.81,0.02,0.17,200,255,1,527,5,0.8,100,2000,0.6867,0.01502044,0.3435,0.285105,0.1739,0.087,0.7391,1,0,0,0.81,0.02
168,0.04,0.26,0.7,200,98,1,312,5,0.6,100,2000,0.6789,0.01405856,0.9308,0.27924,0,0.087,0.913,0.0519,0.3117,0.6364,0.04,0.26
169,0.87,0.01,0.12,200,285,1,562,5,0.8,100,2000,0.6788,0.01513731,0.243,0.21384,0.8261,0.0435,0.1304,0.8831,0,0.1169,0.87,0.01
170,0.76,0.11,0.13,200,288,1,552,5,0.8,100,2000,0.6848,0.01724891,0.4103,0.356961,0.9565,0.0435,0,0.7013,0.1299,0.1688,0.76,0.11
171,0.63,0.1,0.27,200,250,1,490,5,0.8,100,2000,0.683,0.01636059,0.5931,0.432963,0.0435,0.4348,0.5217,0.8052,0,0.1948,0.63,0.1
172,0.99,0.01,0,200,313,1,588,5,0.8,100,2000,0.683,0.01559859,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
173,0.08,0.7,0.22,200,258,1,517,5,0.8,100,2000,0.6873,0.01647816,0.5036,0.392808,0,1,0,0.1039,0.6104,0.2857,0.08,0.7
174,0.98,0.01,0.01,200,308,1,588,5,0.8,100,2000,0.6872,0.01544059,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
175,0.7,0.11,0.19,200,284,1,539,5,0.8,100,2000,0.6783,0.01550276,0.4979,0.403299,0.9565,0.0435,0,0.6234,0.1299,0.2468,0.7,0.11
176,0.32,0.13,0.55,200,184,1,409,5,0.8,100,2000,0.672,0.01577339,0.8807,0.396315,0.3478,0.2174,0.4348,0.3117,0.1039,0.5844,0.32,0.13
177,0.03,0.9,0.07,200,295,1,575,5,0.6,100,2000,0.6913,0.01669056,0.1891,0.175863,0,1,0,0.039,0.8701,0.0909,0.03,0.9
178,0.07,0.27,0.66,200,118,1,334,5,0.8,100,2000,0.6851,0.016497,0.9222,0.313548,0,1,0,0.0909,0.0519,0.8571,0.07,0.27
179,0.05,0.27,0.68,200,109,1,320,5,0.8,100,2000,0.6893,0.01663136,0.9246,0.295872,0,0.1304,0.8696,0.0649,0.3117,0.6234,0.05,0.27
180,0.97,0.01,0.02,200,316,1,591,5,0.8,100,2000,0.6916,0.01676475,0.0590000000000001,0.0578200000000001,0.8696,0.0435,0.087,1,0,0,0.97,0.01
181,0.99,0.01,0,200,313,1,590,5,0.8,100,2000,0.6944,0.01757651,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
182,0.52,0.11,0.37,200,202,1,452,5,0.8,100,2000,0.6867,0.01742044,0.7175,0.452025,0.913,0.0435,0.0435,0.4026,0.1299,0.4675,0.52,0.11
183,0.35,0.04,0.61,200,137,1,365,5,0.8,100,2000,0.6773,0.01737216,0.8759,0.341601,0.1739,0.1304,0.6957,0.4026,0.013,0.5844,0.35,0.04
184,0.47,0.13,0.4,200,192,1,426,5,0.8,100,2000,0.6851,0.017189,0.7622,0.45732,0,0.5652,0.4348,0.6104,0,0.3896,0.47,0.13
