Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.0474,0.002,0.9506,600,125,1,736,25,0.96,506,2000,0.392360839920949,0.0045836215192056,0.997746410661001,0.0492886726866534,NaN,NaN,NaN,0.0474,0.002,0.9506,0.0474,0.002
1,0.0455,0.004,0.9506,600,140,1,740,25,0.92,506,2000,0.398953754940712,0.00431528691277789,0.997918261494477,0.0492971621178272,NaN,NaN,NaN,0.0455,0.004,0.9506,0.0455,0.004
2,0.0395,0.0119,0.9486,600,135,1,735,25,0.8,506,2000,0.408005138339921,0.00568375384711525,0.998297114468278,0.0513124716836695,NaN,NaN,NaN,0.0395,0.0119,0.9486,0.0395,0.0119
3,0.0514,0.004,0.9447,600,118,1,722,25,0.96,506,2000,0.419507114624506,0.00867830461341374,0.997344123482635,0.0551531300285897,NaN,NaN,NaN,0.0514,0.004,0.9447,0.0514,0.004
4,0.0632,0.0079,0.9289,600,152,1,758,25,0.92,506,2000,0.433420158102767,0.0138360121232952,0.995938071208736,0.0708111968629412,NaN,NaN,NaN,0.0632,0.0079,0.9289,0.0632,0.0079
5,0.0791,0.0079,0.913,600,168,1,774,25,0.96,506,2000,0.44907233201581,0.0198598134637317,0.993688387570498,0.0864508897186333,NaN,NaN,NaN,0.0791,0.0079,0.913,0.0791,0.0079
6,0.1443,0.0435,0.8123,600,330,1,1019,25,1,506,2000,0.472965612648221,0.0323026578293677,0.977296161477292,0.183438489509288,NaN,NaN,NaN,0.1443,0.0435,0.8123,0.1443,0.0435
7,0.1858,0.0514,0.7628,600,339,1,1065,25,0.8,506,2000,0.49209604743083,0.0342428537393178,0.96284897436298,0.228387776718899,NaN,NaN,NaN,0.1858,0.0514,0.7628,0.1858,0.0514
8,0.2312,0.0336,0.7352,600,388,1,1131,25,0.88,506,2000,0.510040711462451,0.0359045419394147,0.945406114765111,0.250343539189801,NaN,NaN,NaN,0.2312,0.0336,0.7352,0.2312,0.0336
9,0.2767,0.0257,0.6976,600,451,1,1194,25,0.96,506,2000,0.53203675889328,0.0382539564748707,0.922788201659142,0.279051152181725,NaN,NaN,NaN,0.2767,0.0257,0.6976,0.2767,0.0257
10,0.2905,0.0692,0.6403,600,539,1,1318,25,0.88,506,2000,0.551483399209486,0.0386929478667062,0.910817228827196,0.327620957209142,NaN,NaN,NaN,0.2905,0.0692,0.6403,0.2905,0.0692
11,0.3953,0.0336,0.5711,600,609,1,1459,25,1,506,2000,0.584843083003952,0.043633234388914,0.8426432220469,0.361409677935915,NaN,NaN,NaN,0.3953,0.0336,0.5711,0.3953,0.0336
12,0.1937,0.3399,0.4664,600,763,1,1688,25,0.84,506,2000,0.621226482213438,0.0490665175990876,0.846943398584574,0.451928997484729,NaN,NaN,NaN,0.1937,0.3399,0.4664,0.1937,0.3399
13,0.5099,0.085,0.4051,600,817,0.96,1840,25,0.88,506,2000,0.657155335968379,0.0527381668984048,0.732799293849302,0.43594229991095,NaN,NaN,NaN,0.5099,0.085,0.4051,0.5099,0.085
14,0.6581,0,0.3419,600,831,1,1885,25,1,506,2000,0.680198814229249,0.0523333894452343,0.566900748332266,0.373077382477464,NaN,NaN,NaN,0.6581,0,0.3419,0.6581,0
15,0.2075,0.4881,0.3043,600,882,1,2009,25,0.8,506,2000,0.706325296442688,0.0493096646565327,0.718656751394335,0.499969501945039,NaN,NaN,NaN,0.2075,0.4881,0.3043,0.2075,0.4881
16,0.2194,0.5099,0.2708,600,939,1,2083,25,0.84,506,2000,0.730337154150198,0.0467572560108735,0.691898795481885,0.504532601665391,NaN,NaN,NaN,0.2194,0.5099,0.2708,0.2194,0.5099
17,0.2885,0.4921,0.2194,600,980,1,2184,25,0.92,506,2000,0.75707628458498,0.0441768255245356,0.674588729709885,0.526583962411536,NaN,NaN,NaN,0.2885,0.4921,0.2194,0.2885,0.4921
18,0.8419,0,0.1581,600,997,1,2250,25,1,506,2000,0.7801395256917,0.0402920932993798,0.291209048727523,0.245168898123702,NaN,NaN,NaN,0.8419,0,0.1581,0.8419,0
19,0.753,0.1146,0.1324,600,1058,1,2294,25,0.88,506,2000,0.801858893280632,0.0365496730928463,0.419905794497649,0.36431026730616,NaN,NaN,NaN,0.753,0.1146,0.1324,0.753,0.1146
20,0.7747,0.1166,0.1087,600,1032,1,2339,25,0.92,506,2000,0.819289723320158,0.0321853118311487,0.38623865393929,0.344254512256089,NaN,NaN,NaN,0.7747,0.1166,0.1087,0.7747,0.1166
21,0.1561,0.7589,0.085,600,1106,1,2447,25,0.72,506,2000,0.832194861660079,0.0289406708431626,0.399705510162633,0.365730541798809,NaN,NaN,NaN,0.1561,0.7589,0.085,0.1561,0.7589
22,0.9466,0,0.0534,600,1078,1,2446,25,1,506,2000,0.846127667984189,0.0244828371791467,0.103872111734287,0.0983253409676761,NaN,NaN,NaN,0.9466,0,0.0534,0.9466,0
