Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.04,0.01,0.95,200,25,1,225,5,0.8,100,2000,0.435151731351981,0.0235810744640204,0.9983,0.049915,0,0.0435,0.9565,0.0519,0,0.9481,0.04,0.01
1,0.05,0.02,0.93,200,20,1,220,5,0.8,100,2000,0.444298,0.023440036996,0.9971,0.069797,0,0.087,0.913,0.0649,0,0.9351,0.05,0.02
2,0.06,0.02,0.92,200,27,1,228,5,0.8,100,2000,0.453797,0.024589672491,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
3,0.06,0.02,0.92,200,24,1,225,5,0.8,100,2000,0.460497,0.025354222691,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
4,0.07,0.02,0.91,200,23,1,225,5,0.8,100,2000,0.469699,0.025972779299,0.9947,0.089523,0,0.087,0.913,0.0909,0,0.9091,0.07,0.02
5,0.09,0.02,0.89,200,28,1,234,5,0.8,100,2000,0.479299,0.027622318499,0.9915,0.109065,0,0.087,0.913,0.1169,0,0.8831,0.09,0.02
6,0.13,0.03,0.84,200,49,1,255,5,0.8,100,2000,0.495399,0.032751900699,0.9822,0.157152,0,0.087,0.913,0.1688,0.013,0.8182,0.13,0.03
7,0.16,0.02,0.82,200,55,1,263,5,0.8,100,2000,0.503799,0.033098317499,0.974,0.17532,0,0.087,0.913,0.2078,0,0.7922,0.16,0.02
8,0.18,0.03,0.79,200,67,1,275,5,0.6,100,2000,0.517499,0.036132274899,0.9667,0.203007,0,0.087,0.913,0.2338,0.013,0.7532,0.18,0.03
9,0.23,0.04,0.73,200,81,1,302,5,0.8,100,2000,0.537699,0.040005315299,0.9455,0.255285,0,0.1304,0.8696,0.2987,0.013,0.6883,0.23,0.04
10,0.26,0.03,0.71,200,84,1,303,5,0.8,100,2000,0.555599,0.042333861099,0.9315,0.270135,0,0.1304,0.8696,0.3377,0,0.6623,0.26,0.03
11,0.3,0.05,0.65,200,99,1,321,5,0.8,100,2000,0.577399,0.047910864699,0.9075,0.317625,0,0.2174,0.7826,0.3896,0,0.6104,0.3,0.05
12,0.32,0.05,0.63,200,99,1,327,5,0.8,100,2000,0.604099,0.051695208099,0.8951,0.331187,0,0.2174,0.7826,0.4156,0,0.5844,0.32,0.05
13,0.35,0.05,0.6,200,133,1,363,5,0.8,100,2000,0.620599,0.052469991099,0.875,0.35,0,0.2174,0.7826,0.4545,0,0.5455,0.35,0.05
14,0.41,0.08,0.51,200,153,1,393,5,0.8,100,2000,0.652499,0.048541484899,0.8255,0.404495,0,0.3478,0.6522,0.5325,0,0.4675,0.41,0.08
15,0.35,0.17,0.48,200,141,1,386,5,0.8,100,2000,0.689499,0.048200798899,0.8486,0.441272,0,0.5217,0.4783,0.4545,0.0649,0.4805,0.35,0.17
16,0.5,0.13,0.37,200,197,1,449,5,0.8,100,2000,0.704799,0.046914079499,0.7331,0.461853,0,0.5652,0.4348,0.6494,0,0.3506,0.5,0.13
17,0.46,0.24,0.3,200,213,1,470,5,0.8,100,2000,0.724499,0.041775788899,0.7308,0.51156,0,0.6957,0.3043,0.5974,0.1039,0.2987,0.46,0.24
18,0.89,0.01,0.1,200,278,1,551,5,0.8,100,2000,0.754099,0.037923188099,0.2078,0.18702,0.9565,0.0435,0,0.8701,0,0.1299,0.89,0.01
19,0.97,0.01,0.02,200,286,1,586,5,0.8,100,2000,0.7844,0.03287651,0.0590000000000001,0.0578200000000001,0.9565,0.0435,0,0.974,0,0.026,0.97,0.01
20,0.04,0.86,0.1,200,253,1,566,5,0.8,100,2000,0.7956,0.03037075,0.2588,0.23292,0,1,0,0.0519,0.8182,0.1299,0.04,0.86
21,0.99,0.01,0,200,259,1,590,5,0.8,100,2000,0.8193,0.02619336,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
22,0.99,0.01,0,200,263,1,588,5,0.8,100,2000,0.8343,0.02363236,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
23,0.98,0.01,0.01,200,254,1,585,5,0.8,100,2000,0.8428,0.02318771,0.0395000000000001,0.0391050000000001,0.9565,0.0435,0,0.987,0,0.013,0.98,0.01
24,0.04,0.87,0.09,200,239,1,569,5,0.8,100,2000,0.8414,0.02498931,0.2415,0.219765,0,1,0,0.0519,0.8312,0.1169,0.04,0.87
25,0.77,0.02,0.21,200,198,1,515,5,0.6,100,2000,0.8501,0.022746,0.4067,0.321293,0.9565,0.0435,0,0.7143,0.013,0.2727,0.77,0.02
26,0.99,0.01,0,200,259,1,590,5,0.8,100,2000,0.8572,0.02065259,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
27,0.12,0.86,0.02,200,263,1,584,5,0.6,100,2000,0.8475,0.02143724,0.246,0.24108,0,1,0,0.1558,0.8182,0.026,0.12,0.86
28,0.99,0.01,0,200,253,1,590,5,0.8,100,2000,0.8383,0.02232676,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
29,0.06,0.73,0.21,200,207,1,520,5,0.8,100,2000,0.8327,0.02445924,0.4635,0.366165,0,1,0,0.0779,0.6494,0.2727,0.06,0.73
30,0.05,0.88,0.07,200,242,1,572,5,0.6,100,2000,0.8323,0.02236716,0.2231,0.207483,0,1,0,0.0649,0.8442,0.0909,0.05,0.88
31,0.99,0.01,0,200,256,1,590,5,0.8,100,2000,0.8383,0.02044676,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
32,0.08,0.74,0.18,200,202,1,525,5,0.6,100,2000,0.84,0.02015099,0.446,0.36572,0,1,0,0.1039,0.6623,0.2338,0.08,0.74
33,0.27,0.73,0,200,257,1,588,5,0.8,100,2000,0.8423,0.01918116,0.3942,0.3942,0,1,0,0.3506,0.6494,0,0.27,0.73
34,0.13,0.73,0.14,200,226,1,544,5,0.8,100,2000,0.8325,0.01996624,0.4502,0.387172,0,1,0,0.1688,0.6494,0.1818,0.13,0.73
35,0.03,0.97,0,200,264,1,598,5,0.6,100,2000,0.8364,0.01951931,0.0582,0.0582,0,1,0,0.039,0.961,0,0.03,0.97
36,0.06,0.74,0.2,200,208,1,521,5,0.6,100,2000,0.8321,0.021234,0.4488,0.35904,0,1,0,0.0779,0.6623,0.2597,0.06,0.74
37,0.07,0.73,0.2,200,205,1,522,5,0.8,100,2000,0.8252,0.02145699,0.4622,0.36976,0,1,0,0.0909,0.6494,0.2597,0.07,0.73
38,0.97,0.01,0.02,200,239,1,584,5,0.8,100,2000,0.8305,0.02047584,0.0590000000000001,0.0578200000000001,0.913,0.0435,0.0435,0.987,0,0.013,0.97,0.01
39,0.98,0.01,0.01,200,245,1,586,5,0.8,100,2000,0.8324,0.01938971,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
40,0.97,0.01,0.02,200,247,1,584,5,0.8,100,2000,0.8172,0.02281459,0.0590000000000001,0.0578200000000001,0.913,0.0435,0.0435,0.987,0,0.013,0.97,0.01
41,0.11,0.73,0.16,200,221,1,536,5,0.8,100,2000,0.8156,0.02300875,0.455,0.3822,0,1,0,0.1429,0.6494,0.2078,0.11,0.73
42,0.04,0.86,0.1,200,244,1,569,5,0.8,100,2000,0.8156,0.02302275,0.2588,0.23292,0,1,0,0.0519,0.8182,0.1299,0.04,0.86
43,0.03,0.93,0.04,200,264,1,584,5,0.6,100,2000,0.8125,0.02357624,0.1342,0.128832,0,1,0,0.039,0.9091,0.0519,0.03,0.93
44,0.07,0.01,0.92,200,27,1,227,5,0.8,100,2000,0.8008,0.02456451,0.995,0.0796,0,0.0435,0.9565,0.0909,0,0.9091,0.07,0.01
45,0.11,0.75,0.14,200,227,1,538,5,0.8,100,2000,0.81,0.02154099,0.4254,0.365844,0,1,0,0.1429,0.6753,0.1818,0.11,0.75
46,0.04,0.96,0,200,278,1,601,5,0.8,100,2000,0.8133,0.02060176,0.0768,0.0768,0,1,0,0.0519,0.9481,0,0.04,0.96
47,0.03,0.77,0.2,200,219,1,535,5,0.6,100,2000,0.7992,0.02366619,0.4062,0.32496,0,1,0,0.039,0.7013,0.2597,0.03,0.77
48,0.97,0.01,0.02,200,265,1,584,5,0.8,100,2000,0.7763,0.02060756,0.0590000000000001,0.0578200000000001,0.913,0.0435,0.0435,0.987,0,0.013,0.97,0.01
49,0.05,0.86,0.09,200,251,1,567,5,0.6,100,2000,0.7709,0.02254736,0.2579,0.234689,0,1,0,0.0649,0.8182,0.1169,0.05,0.86
50,0.1,0.02,0.88,200,34,1,238,5,0.6,100,2000,0.7575,0.02373524,0.9896,0.118752,0,0.0435,0.9565,0.1299,0.013,0.8571,0.1,0.02
51,0.96,0.02,0.02,200,273,1,583,5,0.8,100,2000,0.7658,0.02238251,0.0780000000000001,0.0764400000000001,0.8261,0.087,0.087,1,0,0,0.96,0.02
52,0.07,0.05,0.88,200,40,1,242,5,0.8,100,2000,0.7571,0.024857,0.9926,0.119112,0,0.087,0.913,0.0909,0.039,0.8701,0.07,0.05
53,0.09,0.87,0.04,200,278,1,583,5,0.8,100,2000,0.7607,0.02329364,0.235,0.2256,0,1,0,0.1169,0.8312,0.0519,0.09,0.87
54,0.05,0.73,0.22,200,229,1,518,5,0.8,100,2000,0.7427,0.02318924,0.4646,0.362388,0,1,0,0.0649,0.6494,0.2857,0.05,0.73
55,0.92,0.01,0.07,200,272,1,572,5,0.8,100,2000,0.7399,0.02512596,0.1535,0.142755,0.8261,0.0435,0.1304,0.9481,0,0.0519,0.92,0.01
56,0.93,0.01,0.06,200,281,1,574,5,0.8,100,2000,0.7435,0.02365444,0.135,0.1269,0.8261,0.0435,0.1304,0.961,0,0.039,0.93,0.01
57,0.05,0.01,0.94,200,24,1,224,5,0.8,100,2000,0.7142,0.02488219,0.9974,0.0598440000000001,0,0.0435,0.9565,0.0649,0,0.9351,0.05,0.01
58,0.04,0.69,0.27,200,238,1,485,5,0.8,100,2000,0.7271,0.024105,0.5223,0.381279,0,1,0,0.0519,0.5974,0.3506,0.04,0.69
59,0.76,0.02,0.22,200,241,1,515,5,0.8,100,2000,0.7272,0.02428059,0.422,0.32916,0,0.087,0.913,0.987,0,0.013,0.76,0.02
60,0.05,0.02,0.93,200,26,1,226,5,0.8,100,2000,0.7131,0.025615,0.9971,0.069797,0,0.087,0.913,0.0649,0,0.9351,0.05,0.02
61,0.15,0.02,0.83,200,52,1,257,5,0.8,100,2000,0.7239,0.02497756,0.9771,0.166107,0,0.087,0.913,0.1948,0,0.8052,0.15,0.02
62,0.96,0.01,0.03,200,278,1,582,5,0.8,100,2000,0.7258,0.02439851,0.0783,0.075951,0.913,0.0435,0.0435,0.974,0,0.026,0.96,0.01
63,0.94,0.02,0.04,200,281,1,578,5,0.8,100,2000,0.7236,0.02421675,0.116,0.11136,0.913,0.087,0,0.9481,0,0.0519,0.94,0.02
64,0.04,0.09,0.87,200,44,1,246,5,0.8,100,2000,0.71,0.02419899,0.9903,0.128739,0,0.087,0.913,0.0519,0.0909,0.8571,0.04,0.09
65,0.03,0.72,0.25,200,242,1,493,5,0.6,100,2000,0.7166,0.02401275,0.4807,0.360525,0,1,0,0.039,0.6364,0.3247,0.03,0.72
66,0.11,0.02,0.87,200,37,1,241,5,0.8,100,2000,0.7036,0.02494875,0.9875,0.128375,0,0.087,0.913,0.1429,0,0.8571,0.11,0.02
67,0.06,0.02,0.92,200,33,1,234,5,0.8,100,2000,0.7035,0.02394844,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
68,0.16,0.04,0.8,200,65,1,270,5,0.8,100,2000,0.7104,0.02429691,0.9728,0.19456,0,0.1739,0.8261,0.2078,0,0.7922,0.16,0.04
69,0.71,0.2,0.09,200,282,1,564,5,0.8,100,2000,0.7197,0.02351784,0.4559,0.414869,0,0.8696,0.1304,0.9221,0,0.0779,0.71,0.2
70,0.04,0.49,0.47,200,174,1,412,5,0.8,100,2000,0.7054,0.02350491,0.7583,0.401899,0,1,0,0.0519,0.3377,0.6104,0.04,0.49
71,0.48,0.03,0.49,200,163,1,399,5,0.8,100,2000,0.7124,0.02374571,0.7687,0.392037,0,0.1304,0.8696,0.6234,0,0.3766,0.48,0.03
72,0.2,0.48,0.32,200,221,1,456,5,0.8,100,2000,0.7054,0.02126091,0.7296,0.496128,0,1,0,0.2597,0.3247,0.4156,0.2,0.48
73,0.15,0.6,0.25,200,284,1,523,5,0.8,100,2000,0.6947,0.02185084,0.6175,0.463125,0,0.8696,0.1304,0.1948,0.5195,0.2857,0.15,0.6
74,0.03,0.59,0.38,200,221,1,463,5,0.6,100,2000,0.6752,0.02154699,0.651,0.40362,0,0.8261,0.1739,0.039,0.5195,0.4416,0.03,0.59
75,0.27,0.04,0.69,200,98,1,309,5,0.8,100,2000,0.6755,0.02442084,0.9255,0.286905,0,0.1739,0.8261,0.3506,0,0.6494,0.27,0.04
76,0.6,0.05,0.35,200,201,1,454,5,0.8,100,2000,0.6766,0.02495875,0.6375,0.414375,0,0.2174,0.7826,0.7792,0,0.2208,0.6,0.05
77,0.04,0.09,0.87,200,64,1,265,5,0.8,100,2000,0.6559,0.02023236,0.9903,0.128739,0,0.3043,0.6957,0.0519,0.026,0.9221,0.04,0.09
78,0.46,0.02,0.52,200,150,1,390,5,0.8,100,2000,0.6742,0.02110019,0.788,0.37824,0,0.087,0.913,0.5974,0,0.4026,0.46,0.02
79,0.4,0.05,0.55,200,153,1,387,5,0.8,100,2000,0.6765,0.02007104,0.8375,0.376875,0,0.087,0.913,0.5195,0.039,0.4416,0.4,0.05
80,0.07,0.08,0.85,200,43,1,247,5,0.8,100,2000,0.6781,0.018196,0.9887,0.148305,0,0.3478,0.6522,0.0909,0,0.9091,0.07,0.08
81,0.95,0.01,0.04,200,314,1,578,5,0.8,100,2000,0.6897,0.02061184,0.0974,0.093504,0.8696,0.0435,0.087,0.974,0,0.026,0.95,0.01
82,0.02,0.86,0.12,200,287,1,562,5,0.4,100,2000,0.6892,0.02130619,0.26,0.2288,0,1,0,0.026,0.8182,0.1558,0.02,0.86
83,0.88,0.02,0.1,200,290,1,556,5,0.8,100,2000,0.6909,0.02163336,0.2252,0.20268,0.4783,0.087,0.4348,1,0,0,0.88,0.02
84,0.07,0.17,0.76,200,74,1,282,5,0.6,100,2000,0.6797,0.02252184,0.9662,0.231888,0,0.6957,0.3043,0.0909,0.013,0.8961,0.07,0.17
85,0.79,0.01,0.2,200,264,1,521,5,0.8,100,2000,0.6812,0.02255779,0.3758,0.30064,0.3913,0.0435,0.5652,0.9091,0,0.0909,0.79,0.01
86,0.72,0.01,0.27,200,258,1,494,5,0.8,100,2000,0.6733,0.01998976,0.4815,0.351495,0.8261,0.0435,0.1304,0.6883,0,0.3117,0.72,0.01
87,0.02,0.19,0.79,200,75,1,284,5,0.4,100,2000,0.6648,0.01911691,0.9635,0.202335,0,0.4348,0.5652,0.026,0.1169,0.8571,0.02,0.19
88,0.88,0.01,0.11,200,302,1,561,5,0.8,100,2000,0.678,0.01969259,0.2255,0.200695,0.8696,0.0435,0.087,0.8831,0,0.1169,0.88,0.01
89,0.8,0.02,0.18,200,262,1,528,5,0.8,100,2000,0.6849,0.02234896,0.3596,0.294872,0.3478,0.087,0.5652,0.9351,0,0.0649,0.8,0.02
90,0.05,0.08,0.87,200,42,1,245,5,0.4,100,2000,0.6715,0.02082004,0.9911,0.128843,0,0.087,0.913,0.0649,0.0779,0.8571,0.05,0.08
91,0.52,0.01,0.47,200,191,1,425,5,0.8,100,2000,0.673,0.02026259,0.7295,0.386635,0.913,0.0435,0.0435,0.4026,0,0.5974,0.52,0.01
92,0.69,0.02,0.29,200,231,1,485,5,0.8,100,2000,0.6777,0.02098624,0.5235,0.371685,0.1739,0.087,0.7391,0.8442,0,0.1558,0.69,0.02
93,0.98,0.01,0.01,200,316,1,586,5,0.8,100,2000,0.6886,0.02124075,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
94,0.08,0.02,0.9,200,27,1,231,5,0.8,100,2000,0.6564,0.01730331,0.9932,0.09932,0,0.087,0.913,0.1039,0,0.8961,0.08,0.02
95,0.26,0.09,0.65,200,133,1,350,5,0.8,100,2000,0.6661,0.0191,0.9243,0.323505,0.1739,0.087,0.7391,0.2857,0.0909,0.6234,0.26,0.09
96,0.34,0.18,0.48,200,164,1,404,5,0.6,100,2000,0.6791,0.019725,0.852,0.44304,0.0435,0.5217,0.4348,0.4286,0.0779,0.4935,0.34,0.18
97,0.21,0.04,0.75,200,77,1,289,5,0.6,100,2000,0.6884,0.01947411,0.9543,0.238575,0,0.087,0.913,0.2727,0.026,0.7013,0.21,0.04
98,0.1,0.71,0.19,200,266,1,531,5,0.8,100,2000,0.6999,0.02012596,0.4859,0.393579,0,0.4783,0.5217,0.1299,0.7792,0.0909,0.1,0.71
99,0.06,0.8,0.14,200,274,1,558,5,0.8,100,2000,0.6941,0.019824,0.3564,0.306504,0,0.9565,0.0435,0.0779,0.7532,0.1688,0.06,0.8
100,0.32,0.2,0.48,200,179,1,403,5,0.8,100,2000,0.6843,0.01817236,0.8576,0.445952,0.6522,0.087,0.2609,0.2208,0.2338,0.5455,0.32,0.2
101,0.03,0.82,0.15,200,284,1,547,5,0.6,100,2000,0.6916,0.01804875,0.3267,0.277695,0,1,0,0.039,0.7662,0.1948,0.03,0.82
102,0.97,0.01,0.02,200,302,1,590,5,0.8,100,2000,0.6944,0.01703251,0.0590000000000001,0.0578200000000001,0.8696,0.0435,0.087,1,0,0,0.97,0.01
103,0.5,0.02,0.48,200,193,1,420,5,0.8,100,2000,0.6766,0.01686475,0.7496,0.389792,0,0.087,0.913,0.6494,0,0.3506,0.5,0.02
104,0.15,0.04,0.81,200,76,1,281,5,0.8,100,2000,0.6744,0.01735651,0.9759,0.185421,0,0.1739,0.8261,0.1948,0,0.8052,0.15,0.04
105,0.19,0.63,0.18,200,281,1,544,5,0.8,100,2000,0.6831,0.017817,0.567,0.46494,0,1,0,0.2468,0.5195,0.2338,0.19,0.63
106,0.82,0.05,0.13,200,295,1,550,5,0.8,100,2000,0.6854,0.01797291,0.3251,0.282837,0.3478,0.2174,0.4348,0.961,0,0.039,0.82,0.05
107,0.23,0.02,0.75,200,72,1,287,5,0.8,100,2000,0.6708,0.01575651,0.9467,0.236675,0,0.087,0.913,0.2987,0,0.7013,0.23,0.02
108,0.73,0.11,0.16,200,286,1,537,5,0.8,100,2000,0.6774,0.01599171,0.455,0.3822,0.1304,0.4783,0.3913,0.9091,0,0.0909,0.73,0.11
109,0.28,0.29,0.43,200,187,1,411,5,0.6,100,2000,0.6699,0.01731996,0.8375,0.477375,0,0.6957,0.3043,0.3636,0.1688,0.4675,0.28,0.29
110,0.16,0.02,0.82,200,68,1,277,5,0.8,100,2000,0.6694,0.01666451,0.974,0.17532,0,0.087,0.913,0.2078,0,0.7922,0.16,0.02
111,0.97,0.01,0.02,200,310,1,592,5,0.8,100,2000,0.685,0.01725099,0.0590000000000001,0.0578200000000001,0.8696,0.0435,0.087,1,0,0,0.97,0.01
112,0.05,0.7,0.25,200,250,1,512,5,0.6,100,2000,0.6827,0.01695324,0.5075,0.380625,0,0.3043,0.6957,0.0649,0.8182,0.1169,0.05,0.7
113,0.57,0.01,0.42,200,202,1,440,5,0.8,100,2000,0.6706,0.01750675,0.675,0.3915,0.913,0.0435,0.0435,0.4675,0,0.5325,0.57,0.01
114,0.11,0.03,0.86,200,42,1,246,5,0.6,100,2000,0.663,0.01536859,0.987,0.13818,0,0.087,0.913,0.1429,0.013,0.8442,0.11,0.03
