Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
91,0.97,0.01,0.02,200,270,1,585,5,0.8,100,2000,0.7975,0.02120124,0.0590000000000001,0.0578200000000001,0.8696,0.0435,0.087,1,0,0,0.97,0.01
92,0.99,0.01,0,200,265,1,588,5,0.8,100,2000,0.7975,0.02102924,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
93,0.98,0.02,0,200,271,1,588,5,0.8,100,2000,0.7959,0.02187636,0.0392000000000001,0.0392000000000001,0.913,0.087,0,1,0,0,0.98,0.02
94,0.96,0.01,0.03,200,268,1,582,5,0.8,100,2000,0.782,0.02213739,0.0783,0.075951,0.913,0.0435,0.0435,0.974,0,0.026,0.96,0.01
95,0.09,0.84,0.07,200,268,1,575,5,0.8,100,2000,0.7816,0.02219675,0.2863,0.266259,0,1,0,0.1169,0.7922,0.0909,0.09,0.84
96,0.05,0.9,0.05,200,275,1,581,5,0.6,100,2000,0.7847,0.02133084,0.1875,0.178125,0,1,0,0.0649,0.8701,0.0649,0.05,0.9
97,0.96,0.02,0.02,200,288,1,592,5,0.6,100,2000,0.7663,0.02132756,0.0780000000000001,0.0764400000000001,0.8696,0.0435,0.087,0.987,0.013,0,0.96,0.02
98,0.15,0.05,0.8,200,61,1,266,5,0.8,100,2000,0.7596,0.02311075,0.975,0.195,0,0.087,0.913,0.1948,0.039,0.7662,0.15,0.05
99,0.77,0.02,0.21,200,229,1,513,5,0.8,100,2000,0.7655,0.02136884,0.4067,0.321293,0,0.087,0.913,1,0,0,0.77,0.02
100,0.06,0.89,0.05,200,284,1,579,5,0.8,100,2000,0.7637,0.02177104,0.2043,0.194085,0,1,0,0.0779,0.8571,0.0649,0.06,0.89
101,0.14,0.03,0.83,200,50,1,255,5,0.6,100,2000,0.7595,0.02220764,0.9795,0.166515,0,0.087,0.913,0.1818,0.013,0.8052,0.14,0.03
102,0.12,0.84,0.04,200,285,1,580,5,0.6,100,2000,0.766,0.02075419,0.28,0.2688,0,1,0,0.1558,0.7922,0.0519,0.12,0.84
103,0.13,0.82,0.05,200,286,1,589,5,0.8,100,2000,0.7708,0.02078851,0.3107,0.295165,0,1,0,0.1688,0.7662,0.0649,0.13,0.82
104,0.03,0.97,0,200,296,1,603,5,0.6,100,2000,0.7768,0.02013211,0.0582,0.0582,0,1,0,0.039,0.961,0,0.03,0.97
105,0.17,0.78,0.05,200,274,1,579,5,0.8,100,2000,0.774,0.02093179,0.3627,0.344565,0,1,0,0.2208,0.7143,0.0649,0.17,0.78
106,0.15,0.8,0.05,200,277,1,571,5,0.8,100,2000,0.7685,0.02093544,0.3375,0.320625,0,1,0,0.1948,0.7403,0.0649,0.15,0.8
107,0.77,0.21,0.02,200,288,1,581,5,0.8,100,2000,0.755,0.02250099,0.363,0.35574,0,0.913,0.087,1,0,0,0.77,0.21
108,0.2,0.73,0.07,200,278,1,564,5,0.8,100,2000,0.7497,0.02341184,0.4271,0.397203,0,1,0,0.2597,0.6494,0.0909,0.2,0.73
109,0.77,0.02,0.21,200,242,1,519,5,0.8,100,2000,0.7483,0.02325476,0.4067,0.321293,0,0.087,0.913,1,0,0,0.77,0.02
110,0.97,0.01,0.02,200,283,1,583,5,0.8,100,2000,0.7534,0.02316011,0.0590000000000001,0.0578200000000001,0.8696,0.0435,0.087,1,0,0,0.97,0.01
111,0.99,0.01,0,200,287,1,594,5,0.8,100,2000,0.7586,0.02301075,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
112,0.14,0.74,0.12,200,254,1,547,5,0.6,100,2000,0.7467,0.02261244,0.4328,0.380864,0,1,0,0.1818,0.6623,0.1558,0.14,0.74
113,0.11,0.81,0.08,200,282,1,570,5,0.8,100,2000,0.743,0.02390859,0.3318,0.305256,0,1,0,0.1429,0.7532,0.1039,0.11,0.81
114,0.08,0.24,0.68,200,95,1,312,5,0.6,100,2000,0.7292,0.02407219,0.936,0.29952,0,1,0,0.1039,0.013,0.8831,0.08,0.24
115,0.77,0.21,0.02,200,291,1,581,5,0.8,100,2000,0.7319,0.02448876,0.363,0.35574,0,0.913,0.087,1,0,0,0.77,0.21
116,0.05,0.06,0.89,200,39,1,241,5,0.6,100,2000,0.7337,0.02515504,0.9939,0.109329,0,0.087,0.913,0.0649,0.0519,0.8831,0.05,0.06
117,0.77,0.06,0.17,200,254,1,528,5,0.8,100,2000,0.7392,0.02472419,0.4035,0.334905,0,0.2609,0.7391,1,0,0,0.77,0.06
118,0.99,0.01,0,200,287,1,594,5,0.8,100,2000,0.7478,0.02426171,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
119,0.14,0.24,0.62,200,120,1,338,5,0.8,100,2000,0.7507,0.02448164,0.9228,0.350664,0,1,0,0.1818,0.013,0.8052,0.14,0.24
120,0.03,0.97,0,200,301,1,594,5,0.6,100,2000,0.7477,0.02417424,0.0582,0.0582,0,1,0,0.039,0.961,0,0.03,0.97
121,0.99,0.01,0,200,297,1,592,5,0.8,100,2000,0.7448,0.02506691,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
122,0.04,0.91,0.05,200,299,1,587,5,0.8,100,2000,0.7317,0.02454944,0.1703,0.161785,0,1,0,0.0519,0.8831,0.0649,0.04,0.91
123,0.04,0.16,0.8,200,69,1,277,5,0.8,100,2000,0.7122,0.02244859,0.9728,0.19456,0,0.087,0.913,0.0519,0.1818,0.7662,0.04,0.16
124,0.95,0.01,0.04,200,320,1,585,5,0.8,100,2000,0.7204,0.02203491,0.0974,0.093504,0.8696,0.0435,0.087,0.974,0,0.026,0.95,0.01
125,0.09,0.47,0.44,200,185,1,416,5,0.8,100,2000,0.7082,0.02528539,0.771,0.43176,0,0.9565,0.0435,0.1169,0.3247,0.5584,0.09,0.47
126,0.94,0.01,0.05,200,302,1,572,5,0.8,100,2000,0.7056,0.02609675,0.1163,0.110485,0.9565,0.0435,0,0.9351,0,0.0649,0.94,0.01
127,0.06,0.12,0.82,200,55,1,257,5,0.8,100,2000,0.6906,0.02600475,0.982,0.17676,0,0.5217,0.4783,0.0779,0,0.9221,0.06,0.12
128,0.72,0.03,0.25,200,244,1,501,5,0.8,100,2000,0.7022,0.02706259,0.4807,0.360525,0,0.1304,0.8696,0.9351,0,0.0649,0.72,0.03
129,0.09,0.83,0.08,200,303,1,572,5,0.8,100,2000,0.7129,0.02583816,0.303,0.27876,0,1,0,0.1169,0.7792,0.1039,0.09,0.83
130,0.03,0.72,0.25,200,244,1,487,5,0.6,100,2000,0.7228,0.02651571,0.4807,0.360525,0,1,0,0.039,0.6364,0.3247,0.03,0.72
131,0.67,0.01,0.32,200,205,1,452,5,0.8,100,2000,0.7202,0.02720499,0.551,0.37468,0.9565,0.0435,0,0.5844,0,0.4156,0.67,0.01
132,0.28,0.3,0.42,200,186,1,411,5,0.8,100,2000,0.7163,0.02632956,0.8316,0.482328,0,1,0,0.3636,0.0909,0.5455,0.28,0.3
133,0.84,0.01,0.15,200,267,1,536,5,0.8,100,2000,0.7106,0.02340875,0.2943,0.250155,0.8261,0.0435,0.1304,0.8442,0,0.1558,0.84,0.01
134,0.12,0.08,0.8,200,60,1,265,5,0.8,100,2000,0.6979,0.02034116,0.9792,0.19584,0,0.3478,0.6522,0.1558,0,0.8442,0.12,0.08
135,0.14,0.69,0.17,200,265,1,523,5,0.6,100,2000,0.7127,0.02195724,0.5043,0.418569,0,1,0,0.1818,0.5974,0.2208,0.14,0.69
136,0.05,0.88,0.07,200,285,1,570,5,0.6,100,2000,0.7172,0.02160459,0.2231,0.207483,0,1,0,0.0649,0.8442,0.0909,0.05,0.88
137,0.72,0.02,0.26,200,237,1,496,5,0.8,100,2000,0.7109,0.02234336,0.4812,0.356088,0,0.087,0.913,0.9351,0,0.0649,0.72,0.02
138,0.27,0.31,0.42,200,182,1,422,5,0.6,100,2000,0.706,0.02093419,0.831,0.48198,0,0.3043,0.6957,0.3506,0.3117,0.3377,0.27,0.31
139,0.28,0.67,0.05,200,312,1,577,5,0.8,100,2000,0.7146,0.02141475,0.4727,0.449065,0,1,0,0.3636,0.5714,0.0649,0.28,0.67
140,0.11,0.84,0.05,200,309,1,580,5,0.8,100,2000,0.7149,0.02167696,0.2823,0.268185,0,1,0,0.1429,0.7922,0.0649,0.11,0.84
141,0.06,0.85,0.09,200,311,1,571,5,0.8,100,2000,0.6959,0.02140036,0.2739,0.249249,0,0.9565,0.0435,0.0779,0.8182,0.1039,0.06,0.85
142,0.16,0.02,0.82,200,52,1,257,5,0.8,100,2000,0.6835,0.02324044,0.974,0.17532,0,0.087,0.913,0.2078,0,0.7922,0.16,0.02
143,0.04,0.87,0.09,200,294,1,560,5,0.4,100,2000,0.6887,0.02371204,0.2415,0.219765,0,0.9565,0.0435,0.0519,0.8442,0.1039,0.04,0.87
144,0.64,0.1,0.26,200,251,1,500,5,0.8,100,2000,0.6841,0.022092,0.5804,0.429496,0.1739,0.4348,0.3913,0.7792,0,0.2208,0.64,0.1
145,0.06,0.84,0.1,200,299,1,558,5,0.8,100,2000,0.689,0.01971779,0.2908,0.26172,0,1,0,0.0779,0.7922,0.1299,0.06,0.84
146,0.08,0.18,0.74,200,87,1,291,5,0.8,100,2000,0.6806,0.02219075,0.9612,0.249912,0,0.2609,0.7391,0.1039,0.1558,0.7403,0.08,0.18
147,0.12,0.71,0.17,200,275,1,532,5,0.6,100,2000,0.6844,0.02172251,0.4815,0.399645,0,1,0,0.1558,0.6234,0.2208,0.12,0.71
148,0.11,0.83,0.06,200,314,1,577,5,0.6,100,2000,0.6886,0.02106275,0.299,0.28106,0,1,0,0.1429,0.7792,0.0779,0.11,0.83
149,0.29,0.02,0.69,200,106,1,322,5,0.8,100,2000,0.6846,0.01917275,0.9155,0.283805,0,0.087,0.913,0.3766,0,0.6234,0.29,0.02
150,0.61,0.07,0.32,200,234,1,478,5,0.8,100,2000,0.6854,0.01919091,0.623,0.42364,0.087,0.3043,0.6087,0.7662,0,0.2338,0.61,0.07
151,0.92,0.01,0.07,200,305,1,571,5,0.8,100,2000,0.7,0.02080899,0.1535,0.142755,0.9565,0.0435,0,0.9091,0,0.0909,0.92,0.01
152,0.06,0.9,0.04,200,286,1,582,5,0.8,100,2000,0.7068,0.02114011,0.1864,0.178944,0,1,0,0.0779,0.8701,0.0519,0.06,0.9
153,0.25,0.37,0.38,200,188,1,429,5,0.6,100,2000,0.7031,0.019639,0.8006,0.496372,0,0.9565,0.0435,0.3247,0.1948,0.4805,0.25,0.37
154,0.13,0.73,0.14,200,284,1,544,5,0.8,100,2000,0.7001,0.019306,0.4502,0.387172,0,1,0,0.1688,0.6494,0.1818,0.13,0.73
155,0.94,0.01,0.05,200,292,1,571,5,0.8,100,2000,0.6993,0.01843336,0.1163,0.110485,0.9565,0.0435,0,0.9351,0,0.0649,0.94,0.01
156,0.73,0.02,0.25,200,240,1,500,5,0.8,100,2000,0.6887,0.01829804,0.4667,0.350025,0.4348,0.087,0.4783,0.8182,0,0.1818,0.73,0.02
157,0.04,0.88,0.08,200,301,1,582,5,0.8,100,2000,0.6951,0.017959,0.224,0.20608,0,1,0,0.0519,0.8442,0.1039,0.04,0.88
158,0.77,0.23,0,200,307,1,588,5,0.8,100,2000,0.705,0.01805699,0.3542,0.3542,0,1,0,1,0,0,0.77,0.23
159,0.18,0.71,0.11,200,288,1,551,5,0.8,100,2000,0.6957,0.01940264,0.4635,0.412515,0,1,0,0.2338,0.6234,0.1429,0.18,0.71
160,0.16,0.09,0.75,200,78,1,284,5,0.8,100,2000,0.6833,0.01742376,0.9663,0.241575,0,0.3913,0.6087,0.2078,0,0.7922,0.16,0.09
161,0.01,0.97,0.02,200,305,1,589,5,0.2,100,2000,0.6946,0.01767875,0.0590000000000001,0.0578200000000001,0,1,0,0.013,0.961,0.026,0.01,0.97
162,0.78,0.02,0.2,200,268,1,532,5,0.8,100,2000,0.6915,0.01880004,0.3912,0.31296,0.1739,0.087,0.7391,0.961,0,0.039,0.78,0.02
