Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.05,0,0.95,200,22,1,222,5,1,100,2000,0.434893085784314,0.0231368666078828,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
1,0.05,0,0.95,200,32,1,232,5,1,100,2000,0.443398,0.022205823396,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
2,0.07,0.01,0.92,200,43,1,243,5,0.8,100,2000,0.456597,0.024689109291,0.995,0.0796,NaN,NaN,NaN,0.07,0.01,0.92,0.07,0.01
3,0.06,0.03,0.91,200,36,1,239,5,1,100,2000,0.466897,0.025258141091,0.9955,0.089595,NaN,NaN,NaN,0.06,0.03,0.91,0.06,0.03
4,0.1,0.03,0.87,200,65,1,269,5,0.8,100,2000,0.481698,0.028349066596,0.9891,0.128583,NaN,NaN,NaN,0.1,0.03,0.87,0.1,0.03
5,0.09,0.05,0.86,200,50,1,254,5,0.6,100,2000,0.490398,0.028552451396,0.9894,0.138516,NaN,NaN,NaN,0.09,0.05,0.86,0.09,0.05
6,0.15,0,0.85,200,54,1,257,5,1,100,2000,0.505899,0.030309171699,0.9775,0.146625,NaN,NaN,NaN,0.15,0,0.85,0.15,0
7,0.17,0,0.83,200,52,1,256,5,1,100,2000,0.519199,0.031951028299,0.9711,0.165087,NaN,NaN,NaN,0.17,0,0.83,0.17,0
8,0.2,0.02,0.78,200,78,1,288,5,1,100,2000,0.5394,0.03584451,0.9596,0.211112,NaN,NaN,NaN,0.2,0.02,0.78,0.2,0.02
9,0.17,0.13,0.7,200,104,1,321,5,1,100,2000,0.5645,0.03860864,0.9542,0.28626,NaN,NaN,NaN,0.17,0.13,0.7,0.17,0.13
10,0.24,0.11,0.65,200,106,1,322,5,0.8,100,2000,0.5926,0.04185675,0.9303,0.325605,NaN,NaN,NaN,0.24,0.11,0.65,0.24,0.11
11,0.23,0.17,0.6,200,126,1,352,5,1,100,2000,0.6248,0.04707491,0.9182,0.36728,NaN,NaN,NaN,0.23,0.17,0.6,0.23,0.17
12,0.3,0.22,0.48,200,165,1,402,5,1,100,2000,0.6549,0.04636696,0.8616,0.448032,NaN,NaN,NaN,0.3,0.22,0.48,0.3,0.22
13,0.75,0,0.25,200,236,1,507,5,1,100,2000,0.6897,0.04591384,0.4375,0.328125,NaN,NaN,NaN,0.75,0,0.25,0.75,0
14,0.19,0.64,0.17,200,282,1,556,5,1,100,2000,0.7427,0.04344324,0.5543,0.460069,NaN,NaN,NaN,0.19,0.64,0.17,0.19,0.64
15,0.71,0.23,0.06,200,274,1,573,5,1,100,2000,0.7766,0.03660075,0.443,0.41642,NaN,NaN,NaN,0.71,0.23,0.06,0.71,0.23
16,1,0,0,200,283,1,596,5,1,100,2000,0.8051,0.033845,0,0,NaN,NaN,NaN,1,0,0,1,0
17,1,0,0,200,271,1,588,5,1,100,2000,0.8292,0.02916219,0,0,NaN,NaN,NaN,1,0,0,1,0
18,1,0,0,200,262,1,591,5,1,100,2000,0.8464,0.02741331,0,0,NaN,NaN,NaN,1,0,0,1,0
19,1,0,0,200,260,1,591,5,1,100,2000,0.8571,0.025001,0,0,NaN,NaN,NaN,1,0,0,1,0
20,1,0,0,200,256,1,588,5,1,100,2000,0.8549,0.02475696,0,0,NaN,NaN,NaN,1,0,0,1,0
21,0.04,0.95,0.01,200,262,1,596,5,0.8,100,2000,0.8556,0.02466475,0.0959,0.094941,NaN,NaN,NaN,0.04,0.95,0.01,0.04,0.95
22,1,0,0,200,261,1,596,5,1,100,2000,0.8579,0.02438916,0,0,NaN,NaN,NaN,1,0,0,1,0
23,0.05,0.93,0.02,200,269,1,600,5,1,100,2000,0.8578,0.02409371,0.1326,0.129948,NaN,NaN,NaN,0.05,0.93,0.02,0.05,0.93
24,1,0,0,200,243,1,588,5,1,100,2000,0.8595,0.02339764,0,0,NaN,NaN,NaN,1,0,0,1,0
25,0.05,0.93,0.02,200,258,1,590,5,0.8,100,2000,0.8507,0.02466364,0.1326,0.129948,NaN,NaN,NaN,0.05,0.93,0.02,0.05,0.93
26,0.05,0.93,0.02,200,268,1,595,5,1,100,2000,0.8506,0.02422675,0.1326,0.129948,NaN,NaN,NaN,0.05,0.93,0.02,0.05,0.93
27,1,0,0,200,257,1,588,5,1,100,2000,0.8507,0.02414564,0,0,NaN,NaN,NaN,1,0,0,1,0
28,1,0,0,200,246,1,588,5,1,100,2000,0.8508,0.02406651,0,0,NaN,NaN,NaN,1,0,0,1,0
29,0.05,0.94,0.01,200,261,1,597,5,1,100,2000,0.851,0.02391419,0.1139,0.112761,NaN,NaN,NaN,0.05,0.94,0.01,0.05,0.94
30,0.99,0,0.01,200,261,1,592,5,1,100,2000,0.8394,0.02591451,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
31,0.06,0.94,0,200,287,1,611,5,1,100,2000,0.8365,0.02714304,0.1128,0.1128,NaN,NaN,NaN,0.06,0.94,0,0.06,0.94
32,0.8,0.2,0,200,279,1,595,5,1,100,2000,0.8368,0.02694411,0.32,0.32,NaN,NaN,NaN,0.8,0.2,0,0.8,0.2
33,1,0,0,200,249,1,588,5,1,100,2000,0.8368,0.02694411,0,0,NaN,NaN,NaN,1,0,0,1,0
34,1,0,0,200,260,1,596,5,1,100,2000,0.8371,0.026763,0,0,NaN,NaN,NaN,1,0,0,1,0
35,0.78,0.21,0.01,200,283,1,599,5,1,100,2000,0.8371,0.026763,0.3475,0.344025,NaN,NaN,NaN,0.78,0.21,0.01,0.78,0.21
36,0.05,0.92,0.03,200,274,1,592,5,1,100,2000,0.828,0.02893859,0.1511,0.146567,NaN,NaN,NaN,0.05,0.92,0.03,0.05,0.92
37,0.99,0,0.01,200,266,1,600,5,1,100,2000,0.829,0.02986579,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
38,0.04,0.96,0,200,280,1,604,5,0.8,100,2000,0.83,0.02874699,0.0768,0.0768,NaN,NaN,NaN,0.04,0.96,0,0.04,0.96
39,0.97,0.01,0.02,200,254,1,581,5,0.8,100,2000,0.8302,0.02865099,0.0590000000000001,0.0578200000000001,NaN,NaN,NaN,0.97,0.01,0.02,0.97,0.01
40,0.78,0.22,0,200,277,1,594,5,0.8,100,2000,0.8323,0.02694516,0.3432,0.3432,NaN,NaN,NaN,0.78,0.22,0,0.78,0.22
41,0.99,0,0.01,200,263,1,584,5,1,100,2000,0.8114,0.02943731,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
42,0.99,0,0.01,200,275,1,591,5,1,100,2000,0.8058,0.03110851,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
