Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.05,0,0.95,200,37,1,237,5,1,100,2000,0.439500988888889,0.0231919371129789,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
1,0.05,0,0.95,200,31,1,231,5,1,100,2000,0.443398,0.022205823396,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
2,0.06,0,0.94,200,38,1,238,5,1,100,2000,0.454697,0.023457187891,0.9964,0.0597840000000001,NaN,NaN,NaN,0.06,0,0.94,0.06,0
3,0.06,0.01,0.93,200,26,1,226,5,0.8,100,2000,0.464797,0.024957278491,0.9963,0.0697409999999999,NaN,NaN,NaN,0.06,0.01,0.93,0.06,0.01
4,0.09,0,0.91,200,33,1,234,5,1,100,2000,0.476698,0.027196046596,0.9919,0.089271,NaN,NaN,NaN,0.09,0,0.91,0.09,0
5,0.06,0.05,0.89,200,43,1,245,5,0.4,100,2000,0.485898,0.027791983396,0.9939,0.109329,NaN,NaN,NaN,0.06,0.05,0.89,0.06,0.05
6,0.08,0.02,0.9,200,46,1,250,5,1,100,2000,0.494799,0.027577899499,0.9932,0.09932,NaN,NaN,NaN,0.08,0.02,0.9,0.08,0.02
7,0.09,0.05,0.86,200,51,1,256,5,1,100,2000,0.506199,0.030110702299,0.9894,0.138516,NaN,NaN,NaN,0.09,0.05,0.86,0.09,0.05
8,0.11,0.05,0.84,200,69,1,277,5,1,100,2000,0.520299,0.032664800499,0.9854,0.157664,NaN,NaN,NaN,0.11,0.05,0.84,0.11,0.05
9,0.13,0.05,0.82,200,69,1,277,5,1,100,2000,0.541999,0.037330273899,0.9806,0.176508,NaN,NaN,NaN,0.13,0.05,0.82,0.13,0.05
10,0.19,0,0.81,200,81,1,292,5,1,100,2000,0.5534,0.03807811,0.9639,0.183141,NaN,NaN,NaN,0.19,0,0.81,0.19,0
11,0.12,0.16,0.72,200,99,1,311,5,1,100,2000,0.5771,0.041663,0.96,0.2688,NaN,NaN,NaN,0.12,0.16,0.72,0.12,0.16
12,0.15,0.02,0.83,200,71,1,277,5,1,100,2000,0.5849,0.03819896,0.9771,0.166107,NaN,NaN,NaN,0.15,0.02,0.83,0.15,0.02
