Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.04,0.01,0.95,200,25,1,225,5,0.8,100,2000,0.435855008585859,0.0236907266407611,0.9983,0.049915,0,0.0435,0.9565,0.0519,0,0.9481,0.04,0.01
1,0.05,0.02,0.93,200,20,1,220,5,0.8,100,2000,0.444298,0.023440036996,0.9971,0.069797,0,0.087,0.913,0.0649,0,0.9351,0.05,0.02
2,0.06,0.02,0.92,200,27,1,228,5,0.8,100,2000,0.453797,0.024589672491,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
3,0.06,0.02,0.92,200,24,1,225,5,0.8,100,2000,0.460497,0.025354222691,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
4,0.07,0.02,0.91,200,23,1,225,5,0.8,100,2000,0.469699,0.025972779299,0.9947,0.089523,0,0.087,0.913,0.0909,0,0.9091,0.07,0.02
5,0.09,0.02,0.89,200,28,1,234,5,0.8,100,2000,0.479299,0.027622318499,0.9915,0.109065,0,0.087,0.913,0.1169,0,0.8831,0.09,0.02
6,0.13,0.03,0.84,200,49,1,255,5,0.8,100,2000,0.495399,0.032751900699,0.9822,0.157152,0,0.087,0.913,0.1688,0.013,0.8182,0.13,0.03
7,0.16,0.02,0.82,200,55,1,263,5,0.8,100,2000,0.503799,0.033098317499,0.974,0.17532,0,0.087,0.913,0.2078,0,0.7922,0.16,0.02
8,0.18,0.03,0.79,200,67,1,275,5,0.6,100,2000,0.517299,0.036031194499,0.9667,0.203007,0,0.087,0.913,0.2338,0.013,0.7532,0.18,0.03
9,0.23,0.03,0.74,200,78,1,298,5,0.8,100,2000,0.535999,0.038889261899,0.9462,0.246012,0,0.087,0.913,0.2987,0.013,0.6883,0.23,0.03
10,0.26,0.03,0.71,200,84,1,303,5,0.8,100,2000,0.554199,0.042555298299,0.9315,0.270135,0,0.1304,0.8696,0.3377,0,0.6623,0.26,0.03
11,0.3,0.04,0.66,200,97,1,319,5,0.8,100,2000,0.570299,0.045283100499,0.9084,0.308856,0,0.1739,0.8261,0.3896,0,0.6104,0.3,0.04
12,0.32,0.05,0.63,200,99,1,327,5,0.8,100,2000,0.597699,0.049957435299,0.8951,0.331187,0,0.2174,0.7826,0.4156,0,0.5844,0.32,0.05
13,0.35,0.05,0.6,200,133,1,363,5,0.8,100,2000,0.614599,0.050701979099,0.875,0.35,0,0.2174,0.7826,0.4545,0,0.5455,0.35,0.05
14,0.41,0.08,0.51,200,158,1,393,5,0.8,100,2000,0.637799,0.044792925499,0.8255,0.404495,0,0.3478,0.6522,0.5325,0,0.4675,0.41,0.08
15,0.35,0.16,0.49,200,155,1,382,5,0.8,100,2000,0.671999,0.044634513899,0.8519,0.434469,0,0.4783,0.5217,0.4545,0.0649,0.4805,0.35,0.16
16,0.45,0.13,0.42,200,202,1,434,5,0.8,100,2000,0.675199,0.043408100299,0.7806,0.452748,0,0.5652,0.4348,0.5844,0,0.4156,0.45,0.13
17,0.46,0.24,0.3,200,220,1,470,5,0.8,100,2000,0.714699,0.041895969299,0.7308,0.51156,0,0.6957,0.3043,0.5974,0.1039,0.2987,0.46,0.24
18,0.85,0.01,0.14,200,267,1,537,5,0.8,100,2000,0.744699,0.038610009299,0.2774,0.238564,0.7826,0.0435,0.1739,0.8701,0,0.1299,0.85,0.01
19,0.92,0.01,0.07,200,277,1,571,5,0.8,100,2000,0.767,0.03452739,0.1535,0.142755,0.9565,0.0435,0,0.9091,0,0.0909,0.92,0.01
20,0.05,0.7,0.25,200,212,1,507,5,0.8,100,2000,0.7936,0.03062475,0.5075,0.380625,0,1,0,0.0649,0.6104,0.3247,0.05,0.7
21,0.99,0.01,0,200,260,1,590,5,0.8,100,2000,0.8187,0.02705604,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
22,0.05,0.49,0.46,200,141,1,409,5,0.8,100,2000,0.8255,0.02471284,0.7574,0.408996,0,1,0,0.0649,0.3377,0.5974,0.05,0.49
23,0.99,0.01,0,200,259,1,588,5,0.8,100,2000,0.8386,0.02257075,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
24,0.05,0.87,0.08,200,244,1,571,5,0.8,100,2000,0.8323,0.02353716,0.2406,0.221352,0,1,0,0.0649,0.8312,0.1039,0.05,0.87
25,0.99,0.01,0,200,255,1,596,5,0.8,100,2000,0.8385,0.02358344,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
26,0.99,0.01,0,200,248,1,588,5,0.8,100,2000,0.8377,0.02352224,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
27,0.04,0.88,0.08,200,245,1,565,5,0.6,100,2000,0.8204,0.02596691,0.224,0.20608,0,1,0,0.0519,0.8442,0.1039,0.04,0.88
28,0.96,0.01,0.03,200,255,1,581,5,0.8,100,2000,0.8204,0.02702691,0.0783,0.075951,0.913,0.0435,0.0435,0.974,0,0.026,0.96,0.01
29,0.06,0.73,0.21,200,209,1,518,5,0.8,100,2000,0.8177,0.02715024,0.4635,0.366165,0,1,0,0.0779,0.6494,0.2727,0.06,0.73
30,0.08,0.83,0.09,200,246,1,564,5,0.6,100,2000,0.8183,0.02623076,0.3047,0.277277,0,1,0,0.1039,0.7792,0.1169,0.08,0.83
31,0.1,0.73,0.17,200,218,1,532,5,0.8,100,2000,0.8128,0.02756571,0.4571,0.379393,0,1,0,0.1299,0.6494,0.2208,0.1,0.73
32,0.04,0.74,0.22,200,192,1,511,5,0.6,100,2000,0.8023,0.02664316,0.4508,0.351624,0,1,0,0.0519,0.6623,0.2857,0.04,0.74
33,0.06,0.01,0.93,200,19,1,220,5,0.8,100,2000,0.8047,0.02639884,0.9963,0.0697409999999999,0,0.0435,0.9565,0.0779,0,0.9221,0.06,0.01
34,0.96,0.01,0.03,200,254,1,580,5,0.8,100,2000,0.8099,0.02535396,0.0783,0.075951,0.913,0.0435,0.0435,0.974,0,0.026,0.96,0.01
35,0.03,0.85,0.12,200,236,1,559,5,0.6,100,2000,0.8077,0.02584224,0.2766,0.243408,0,1,0,0.039,0.8052,0.1558,0.03,0.85
36,0.06,0.72,0.22,200,198,1,508,5,0.6,100,2000,0.804,0.02632379,0.478,0.37284,0,1,0,0.0779,0.6364,0.2857,0.06,0.72
37,0.15,0.73,0.12,200,225,1,549,5,0.8,100,2000,0.809,0.02504179,0.4446,0.391248,0,1,0,0.1948,0.6494,0.1558,0.15,0.73
38,0.15,0.01,0.84,200,50,1,257,5,0.8,100,2000,0.8039,0.02535756,0.9774,0.156384,0,0.0435,0.9565,0.1948,0,0.8052,0.15,0.01
39,0.95,0.01,0.04,200,237,1,580,5,0.8,100,2000,0.8081,0.023288,0.0974,0.093504,0.913,0.0435,0.0435,0.961,0,0.039,0.95,0.01
40,0.05,0.01,0.94,200,18,1,218,5,0.8,100,2000,0.7792,0.02260819,0.9974,0.0598440000000001,0,0.0435,0.9565,0.0649,0,0.9351,0.05,0.01
41,0.95,0.02,0.03,200,277,1,581,5,0.8,100,2000,0.7889,0.02056456,0.0971000000000001,0.0941870000000001,0.913,0.087,0,0.961,0,0.039,0.95,0.02
42,0.11,0.02,0.87,200,38,1,244,5,0.8,100,2000,0.7767,0.02188844,0.9875,0.128375,0,0.087,0.913,0.1429,0,0.8571,0.11,0.02
43,0.03,0.88,0.09,200,244,1,567,5,0.6,100,2000,0.7701,0.023114,0.2247,0.204477,0,1,0,0.039,0.8442,0.1169,0.03,0.88
44,0.09,0.02,0.89,200,31,1,234,5,0.8,100,2000,0.7614,0.02340331,0.9915,0.109065,0,0.087,0.913,0.1169,0,0.8831,0.09,0.02
45,0.15,0.02,0.83,200,50,1,255,5,0.8,100,2000,0.7677,0.02239624,0.9771,0.166107,0,0.087,0.913,0.1948,0,0.8052,0.15,0.02
46,0.04,0.96,0,200,305,1,601,5,0.8,100,2000,0.7727,0.02205324,0.0768,0.0768,0,1,0,0.0519,0.9481,0,0.04,0.96
47,0.03,0.94,0.03,200,302,1,600,5,0.6,100,2000,0.7519,0.02435076,0.1155,0.112035,0,0.913,0.087,0.039,0.9481,0.013,0.03,0.94
48,0.05,0.7,0.25,200,239,1,520,5,0.8,100,2000,0.7386,0.02559675,0.5075,0.380625,0,0.913,0.087,0.0649,0.6364,0.2987,0.05,0.7
49,0.05,0.03,0.92,200,31,1,233,5,0.6,100,2000,0.7397,0.02689984,0.9966,0.079728,0,0.087,0.913,0.0649,0.013,0.9221,0.05,0.03
