Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.056,0,0.944,600,101,1,713,25,1,500,2000,0.474947233333333,0.0332735263991234,0.996864,0.055824384,NaN,NaN,NaN,0.056,0,0.944,0.056,0
1,0.052,0.004,0.944,600,108,1,708,25,0.92,500,2000,0.479053,0.032386272491,0.99728,0.0558476800000001,NaN,NaN,NaN,0.052,0.004,0.944,0.052,0.004
2,0.056,0.012,0.932,600,129,1,732,25,0.92,500,2000,0.4888536,0.03313876312704,0.99672,0.06777696,NaN,NaN,NaN,0.056,0.012,0.932,0.056,0.012
3,0.068,0.012,0.92,600,133,1,738,25,0.92,500,2000,0.4969532,0.0342805743297601,0.995232,0.07961856,NaN,NaN,NaN,0.068,0.012,0.92,0.068,0.012
4,0.088,0.01,0.902,600,145,1,753,25,0.96,500,2000,0.5033934,0.0347056741764401,0.992156,0.097231288,NaN,NaN,NaN,0.088,0.01,0.902,0.088,0.01
5,0.1,0.008,0.892,600,165,1,784,25,1,500,2000,0.5119944,0.0361382958086401,0.989936,0.106913088,NaN,NaN,NaN,0.1,0.008,0.892,0.1,0.008
6,0.102,0.014,0.884,600,177,1,791,25,0.96,500,2000,0.5203162,0.0369757296375601,0.9894,0.1147704,NaN,NaN,NaN,0.102,0.014,0.884,0.102,0.014
7,0.12,0.018,0.862,600,207,1,826,25,0.96,500,2000,0.5295362,0.03842164650956,0.985276,0.135968088,NaN,NaN,NaN,0.12,0.018,0.862,0.12,0.018
8,0.164,0.006,0.83,600,284,1,913,25,0.96,500,2000,0.5406364,0.04079973663504,0.973068,0.16542156,NaN,NaN,NaN,0.164,0.006,0.83,0.164,0.006
9,0.154,0.026,0.82,600,270,1,901,25,0.96,500,2000,0.551836799999999,0.04171578784576,0.975608,0.17560944,NaN,NaN,NaN,0.154,0.026,0.82,0.154,0.026
