Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.04,0.01,0.95,200,25,1,225,5,0.8,100,2000,0.434988944322344,0.0235597486889031,0.9983,0.049915,0,0.0435,0.9565,0.0519,0,0.9481,0.04,0.01
1,0.05,0.02,0.93,200,20,1,220,5,0.8,100,2000,0.444298,0.023440036996,0.9971,0.069797,0,0.087,0.913,0.0649,0,0.9351,0.05,0.02
2,0.06,0.02,0.92,200,27,1,228,5,0.8,100,2000,0.453797,0.024589672491,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
3,0.06,0.02,0.92,200,24,1,225,5,0.8,100,2000,0.460497,0.025354222691,0.996,0.07968,0,0.087,0.913,0.0779,0,0.9221,0.06,0.02
4,0.07,0.02,0.91,200,23,1,225,5,0.8,100,2000,0.469699,0.025972779299,0.9947,0.089523,0,0.087,0.913,0.0909,0,0.9091,0.07,0.02
5,0.09,0.02,0.89,200,28,1,234,5,0.8,100,2000,0.479299,0.027622318499,0.9915,0.109065,0,0.087,0.913,0.1169,0,0.8831,0.09,0.02
6,0.13,0.03,0.84,200,49,1,255,5,0.8,100,2000,0.495399,0.032751900699,0.9822,0.157152,0,0.087,0.913,0.1688,0.013,0.8182,0.13,0.03
7,0.16,0.02,0.82,200,55,1,263,5,0.8,100,2000,0.504299,0.033439368499,0.974,0.17532,0,0.087,0.913,0.2078,0,0.7922,0.16,0.02
8,0.18,0.04,0.78,200,70,1,279,5,0.6,100,2000,0.519199,0.037311228299,0.966,0.21252,0,0.1304,0.8696,0.2338,0.013,0.7532,0.18,0.04
9,0.23,0.04,0.73,200,81,1,302,5,0.8,100,2000,0.539099,0.039830078099,0.9455,0.255285,0,0.1304,0.8696,0.2987,0.013,0.6883,0.23,0.04
10,0.26,0.04,0.7,200,86,1,305,5,0.8,100,2000,0.558899,0.042959677699,0.9308,0.27924,0,0.1739,0.8261,0.3377,0,0.6623,0.26,0.04
11,0.3,0.05,0.65,200,99,1,321,5,0.8,100,2000,0.579999,0.047858149899,0.9075,0.317625,0,0.2174,0.7826,0.3896,0,0.6104,0.3,0.05
12,0.32,0.05,0.63,200,99,1,327,5,0.8,100,2000,0.605699,0.051661851299,0.8951,0.331187,0,0.2174,0.7826,0.4156,0,0.5844,0.32,0.05
13,0.35,0.08,0.57,200,141,1,373,5,0.8,100,2000,0.623499,0.052705686899,0.8711,0.374573,0,0.3478,0.6522,0.4545,0,0.5455,0.35,0.08
14,0.41,0.11,0.48,200,158,1,404,5,0.8,100,2000,0.666099,0.050811272099,0.8198,0.426296,0,0.4783,0.5217,0.5325,0,0.4675,0.41,0.11
15,0.35,0.17,0.48,200,141,1,386,5,0.8,100,2000,0.693999,0.048510957899,0.8486,0.441272,0,0.5217,0.4783,0.4545,0.0649,0.4805,0.35,0.17
16,0.5,0.15,0.35,200,203,1,455,5,0.8,100,2000,0.708699,0.046479217299,0.7275,0.472875,0,0.6522,0.3478,0.6494,0,0.3506,0.5,0.15
17,0.46,0.25,0.29,200,212,1,473,5,0.8,100,2000,0.739499,0.042354818899,0.7259,0.515389,0,0.7391,0.2609,0.5974,0.1039,0.2987,0.46,0.25
18,0.89,0.01,0.1,200,265,1,551,5,0.8,100,2000,0.772799,0.037192935499,0.2078,0.18702,0.9565,0.0435,0,0.8701,0,0.1299,0.89,0.01
19,0.97,0.01,0.02,200,286,1,586,5,0.8,100,2000,0.7896,0.03242475,0.0590000000000001,0.0578200000000001,0.9565,0.0435,0,0.974,0,0.026,0.97,0.01
20,0.04,0.91,0.05,200,263,1,584,5,0.8,100,2000,0.8103,0.02772196,0.1703,0.161785,0,1,0,0.0519,0.8831,0.0649,0.04,0.91
21,0.99,0.01,0,200,265,1,590,5,0.8,100,2000,0.8303,0.02474196,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
22,0.94,0.01,0.05,200,252,1,573,5,0.8,100,2000,0.8324,0.02376371,0.1163,0.110485,0.9565,0.0435,0,0.9351,0,0.0649,0.94,0.01
23,0.99,0.01,0,200,257,1,588,5,0.8,100,2000,0.8485,0.02183744,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
24,0.04,0.95,0.01,200,261,1,595,5,0.8,100,2000,0.8558,0.02149451,0.0959,0.094941,0,1,0,0.0519,0.9351,0.013,0.04,0.95
25,0.99,0.01,0,200,261,1,596,5,0.8,100,2000,0.8562,0.02123379,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
26,0.94,0.01,0.05,200,244,1,575,5,0.8,100,2000,0.8452,0.02368099,0.1163,0.110485,0.9565,0.0435,0,0.9351,0,0.0649,0.94,0.01
27,0.12,0.86,0.02,200,262,1,584,5,0.6,100,2000,0.8525,0.02186424,0.246,0.24108,0,1,0,0.1558,0.8182,0.026,0.12,0.86
28,0.99,0.01,0,200,251,1,590,5,0.8,100,2000,0.8533,0.02116776,0.0198,0.0198,0.9565,0.0435,0,1,0,0,0.99,0.01
29,0.27,0.73,0,200,271,1,593,5,0.8,100,2000,0.8533,0.02116776,0.3942,0.3942,0,1,0,0.3506,0.6494,0,0.27,0.73
30,0.03,0.88,0.09,200,239,1,566,5,0.6,100,2000,0.8329,0.02346016,0.2247,0.204477,0,1,0,0.039,0.8442,0.1169,0.03,0.88
31,0.07,0.73,0.2,200,199,1,521,5,0.8,100,2000,0.8362,0.02331179,0.4622,0.36976,0,1,0,0.0909,0.6494,0.2597,0.07,0.73
32,0.09,0.74,0.17,200,205,1,527,5,0.6,100,2000,0.8394,0.02163451,0.4443,0.368769,0,1,0,0.1169,0.6623,0.2208,0.09,0.74
33,0.05,0.73,0.22,200,193,1,511,5,0.8,100,2000,0.8389,0.02060456,0.4646,0.362388,0,1,0,0.0649,0.6494,0.2857,0.05,0.73
34,0.27,0.73,0,200,268,1,593,5,0.8,100,2000,0.8426,0.01968275,0.3942,0.3942,0,1,0,0.3506,0.6494,0,0.27,0.73
35,0.03,0.9,0.07,200,244,1,575,5,0.6,100,2000,0.8452,0.01902299,0.1891,0.175863,0,1,0,0.039,0.8701,0.0909,0.03,0.9
36,0.14,0.74,0.12,200,234,1,548,5,0.6,100,2000,0.8411,0.019027,0.4328,0.380864,0,1,0,0.1818,0.6623,0.1558,0.14,0.74
37,0.05,0.73,0.22,200,202,1,516,5,0.8,100,2000,0.8325,0.02024024,0.4646,0.362388,0,1,0,0.0649,0.6494,0.2857,0.05,0.73
38,0.98,0.01,0.01,200,243,1,586,5,0.8,100,2000,0.8367,0.01898444,0.0395000000000001,0.0391050000000001,0.913,0.0435,0.0435,1,0,0,0.98,0.01
39,0.98,0.01,0.01,200,246,1,588,5,0.8,100,2000,0.8323,0.02020916,0.0395000000000001,0.0391050000000001,0.9565,0.0435,0,0.987,0,0.013,0.98,0.01
40,0.05,0.73,0.22,200,200,1,514,5,0.8,100,2000,0.8236,0.02223075,0.4646,0.362388,0,1,0,0.0649,0.6494,0.2857,0.05,0.73
41,0.97,0.01,0.02,200,249,1,583,5,0.8,100,2000,0.8258,0.02198851,0.0590000000000001,0.0578200000000001,0.913,0.0435,0.0435,0.987,0,0.013,0.97,0.01
42,0.04,0.96,0,200,271,1,604,5,0.8,100,2000,0.8269,0.02075376,0.0768,0.0768,0,1,0,0.0519,0.9481,0,0.04,0.96
43,0.03,0.97,0,200,272,1,604,5,0.6,100,2000,0.8224,0.02292571,0.0582,0.0582,0,1,0,0.039,0.961,0,0.03,0.97
44,0.05,0.01,0.94,200,18,1,218,5,0.8,100,2000,0.8029,0.02625816,0.9974,0.0598440000000001,0,0.0435,0.9565,0.0649,0,0.9351,0.05,0.01
45,0.89,0.01,0.1,200,229,1,557,5,0.8,100,2000,0.8126,0.02400475,0.2078,0.18702,0.913,0.0435,0.0435,0.8831,0,0.1169,0.89,0.01
46,0.04,0.92,0.04,200,268,1,585,5,0.8,100,2000,0.8178,0.02233371,0.152,0.14592,0,1,0,0.0519,0.8961,0.0519,0.04,0.92
47,0.03,0.97,0,200,282,1,607,5,0.6,100,2000,0.8213,0.02241856,0.0582,0.0582,0,1,0,0.039,0.961,0,0.03,0.97
48,0.05,0.73,0.22,200,208,1,520,5,0.8,100,2000,0.8043,0.02579836,0.4646,0.362388,0,1,0,0.0649,0.6494,0.2857,0.05,0.73
49,0.06,0.04,0.9,200,36,1,238,5,0.6,100,2000,0.7949,0.02505496,0.9948,0.09948,0,0.0435,0.9565,0.0779,0.039,0.8831,0.06,0.04
50,0.06,0.05,0.89,200,30,1,232,5,0.6,100,2000,0.7999,0.02278796,0.9939,0.109329,0,0.087,0.913,0.0779,0.039,0.8831,0.06,0.05
51,0.06,0.86,0.08,200,248,1,568,5,0.6,100,2000,0.8033,0.02131176,0.2568,0.236256,0,1,0,0.0779,0.8182,0.1039,0.06,0.86
52,0.04,0.94,0.02,200,274,1,589,5,0.8,100,2000,0.7984,0.02112011,0.1148,0.112504,0,1,0,0.0519,0.9221,0.026,0.04,0.94
53,0.15,0.73,0.12,200,225,1,547,5,0.8,100,2000,0.7954,0.02207291,0.4446,0.391248,0,1,0,0.1948,0.6494,0.1558,0.15,0.73
54,0.11,0.75,0.14,200,227,1,552,5,0.8,100,2000,0.7837,0.02264704,0.4254,0.365844,0,0.913,0.087,0.1429,0.7013,0.1558,0.11,0.75
55,0.91,0.01,0.08,200,255,1,568,5,0.8,100,2000,0.7601,0.024084,0.1718,0.158056,0.7826,0.0435,0.1739,0.9481,0,0.0519,0.91,0.01
56,0.93,0.02,0.05,200,258,1,570,5,0.8,100,2000,0.7559,0.02525436,0.1347,0.127965,0.6957,0.087,0.2174,1,0,0,0.93,0.02
57,0.11,0.02,0.87,200,38,1,244,5,0.8,100,2000,0.7527,0.02575324,0.9875,0.128375,0,0.087,0.913,0.1429,0,0.8571,0.11,0.02
58,0.04,0.49,0.47,200,155,1,413,5,0.8,100,2000,0.7568,0.02457811,0.7583,0.401899,0,0.087,0.913,0.0519,0.6104,0.3377,0.04,0.49
59,0.95,0.01,0.04,200,268,1,580,5,0.8,100,2000,0.7564,0.02513331,0.0974,0.093504,0.8261,0.0435,0.1304,0.987,0,0.013,0.95,0.01
60,0.13,0.02,0.85,200,42,1,250,5,0.8,100,2000,0.752299999999999,0.02299316,0.9827,0.147405,0,0.087,0.913,0.1688,0,0.8312,0.13,0.02
61,0.13,0.02,0.85,200,42,1,250,5,0.8,100,2000,0.7545,0.02230464,0.9827,0.147405,0,0.087,0.913,0.1688,0,0.8312,0.13,0.02
62,0.08,0.23,0.69,200,94,1,310,5,0.8,100,2000,0.7521,0.023138,0.9407,0.291617,0,1,0,0.1039,0,0.8961,0.08,0.23
63,0.05,0.88,0.07,200,257,1,576,5,0.6,100,2000,0.7587,0.02181204,0.2231,0.207483,0,1,0,0.0649,0.8442,0.0909,0.05,0.88
64,0.04,0.89,0.07,200,266,1,578,5,0.8,100,2000,0.7553,0.02281296,0.2063,0.191859,0,1,0,0.0519,0.8571,0.0909,0.04,0.89
