Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.05,0,0.95,200,22,1,222,5,1,100,2000,0.434789090612002,0.0231477941018481,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
1,0.05,0,0.95,200,32,1,232,5,1,100,2000,0.443398,0.022205823396,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
2,0.07,0.01,0.92,200,43,1,243,5,0.8,100,2000,0.456597,0.024689109291,0.995,0.0796,NaN,NaN,NaN,0.07,0.01,0.92,0.07,0.01
3,0.06,0.03,0.91,200,36,1,239,5,1,100,2000,0.466897,0.025258141091,0.9955,0.089595,NaN,NaN,NaN,0.06,0.03,0.91,0.06,0.03
4,0.1,0.03,0.87,200,65,1,269,5,0.8,100,2000,0.481698,0.028349066596,0.9891,0.128583,NaN,NaN,NaN,0.1,0.03,0.87,0.1,0.03
5,0.09,0.05,0.86,200,50,1,254,5,0.6,100,2000,0.490398,0.028552451396,0.9894,0.138516,NaN,NaN,NaN,0.09,0.05,0.86,0.09,0.05
6,0.15,0,0.85,200,54,1,257,5,1,100,2000,0.505899,0.030309171699,0.9775,0.146625,NaN,NaN,NaN,0.15,0,0.85,0.15,0
7,0.17,0,0.83,200,52,1,256,5,1,100,2000,0.519199,0.031951028299,0.9711,0.165087,NaN,NaN,NaN,0.17,0,0.83,0.17,0
8,0.2,0.02,0.78,200,78,1,288,5,1,100,2000,0.5394,0.03584451,0.9596,0.211112,NaN,NaN,NaN,0.2,0.02,0.78,0.2,0.02
9,0.17,0.13,0.7,200,104,1,321,5,1,100,2000,0.5645,0.03860864,0.9542,0.28626,NaN,NaN,NaN,0.17,0.13,0.7,0.17,0.13
10,0.24,0.11,0.65,200,105,1,322,5,0.8,100,2000,0.5951,0.042857,0.9303,0.325605,NaN,NaN,NaN,0.24,0.11,0.65,0.24,0.11
11,0.23,0.17,0.6,200,132,1,360,5,1,100,2000,0.6273,0.04791416,0.9182,0.36728,NaN,NaN,NaN,0.23,0.17,0.6,0.23,0.17
12,0.3,0.22,0.48,200,165,1,402,5,1,100,2000,0.6549,0.04636696,0.8616,0.448032,NaN,NaN,NaN,0.3,0.22,0.48,0.3,0.22
13,0.75,0,0.25,200,236,1,507,5,1,100,2000,0.6897,0.04591384,0.4375,0.328125,NaN,NaN,NaN,0.75,0,0.25,0.75,0
14,0.19,0.64,0.17,200,282,1,556,5,1,100,2000,0.7427,0.04344324,0.5543,0.460069,NaN,NaN,NaN,0.19,0.64,0.17,0.19,0.64
15,0.71,0.23,0.06,200,275,1,573,5,1,100,2000,0.7812,0.03694779,0.443,0.41642,NaN,NaN,NaN,0.71,0.23,0.06,0.71,0.23
16,1,0,0,200,281,1,596,5,1,100,2000,0.8117,0.03337544,0,0,NaN,NaN,NaN,1,0,0,1,0
17,1,0,0,200,268,1,588,5,1,100,2000,0.8358,0.02837451,0,0,NaN,NaN,NaN,1,0,0,1,0
18,1,0,0,200,262,1,591,5,1,100,2000,0.8484,0.02671211,0,0,NaN,NaN,NaN,1,0,0,1,0
19,1,0,0,200,260,1,591,5,1,100,2000,0.8571,0.025001,0,0,NaN,NaN,NaN,1,0,0,1,0
20,1,0,0,200,249,1,588,5,1,100,2000,0.8625,0.02372024,0,0,NaN,NaN,NaN,1,0,0,1,0
21,0.04,0.95,0.01,200,254,1,596,5,0.8,100,2000,0.8662,0.02247779,0.0959,0.094941,NaN,NaN,NaN,0.04,0.95,0.01,0.04,0.95
22,1,0,0,200,253,1,596,5,1,100,2000,0.8697,0.02180784,0,0,NaN,NaN,NaN,1,0,0,1,0
23,0.05,0.94,0.01,200,270,1,603,5,1,100,2000,0.8622,0.02280659,0.1139,0.112761,NaN,NaN,NaN,0.05,0.94,0.01,0.05,0.94
24,1,0,0,200,241,1,588,5,1,100,2000,0.8616,0.02334475,0,0,NaN,NaN,NaN,1,0,0,1,0
25,0.99,0,0.01,200,259,1,590,5,1,100,2000,0.8612,0.02356179,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
26,1,0,0,200,251,1,588,5,1,100,2000,0.8612,0.02294179,0,0,NaN,NaN,NaN,1,0,0,1,0
27,1,0,0,200,264,1,594,5,1,100,2000,0.8613,0.02285856,0,0,NaN,NaN,NaN,1,0,0,1,0
28,1,0,0,200,258,1,588,5,1,100,2000,0.8614,0.02277731,0,0,NaN,NaN,NaN,1,0,0,1,0
29,0.05,0.93,0.02,200,259,1,594,5,1,100,2000,0.8521,0.023788,0.1326,0.129948,NaN,NaN,NaN,0.05,0.93,0.02,0.05,0.93
30,0.05,0.93,0.02,200,265,1,593,5,1,100,2000,0.8518,0.02397811,0.1326,0.129948,NaN,NaN,NaN,0.05,0.93,0.02,0.05,0.93
31,0.05,0.95,0,200,269,1,607,5,1,100,2000,0.8534,0.02339411,0.0950000000000001,0.0950000000000001,NaN,NaN,NaN,0.05,0.95,0,0.05,0.95
32,0.06,0.94,0,200,264,1,599,5,1,100,2000,0.8537,0.02318504,0.1128,0.1128,NaN,NaN,NaN,0.06,0.94,0,0.06,0.94
33,1,0,0,200,245,1,588,5,1,100,2000,0.8537,0.02318504,0,0,NaN,NaN,NaN,1,0,0,1,0
34,1,0,0,200,265,1,596,5,1,100,2000,0.854,0.02299379,0,0,NaN,NaN,NaN,1,0,0,1,0
35,0.04,0.94,0.02,200,272,1,599,5,0.8,100,2000,0.8406,0.02532675,0.1148,0.112504,NaN,NaN,NaN,0.04,0.94,0.02,0.04,0.94
36,0.25,0.73,0.02,200,263,1,592,5,1,100,2000,0.8407,0.02587564,0.4046,0.396508,NaN,NaN,NaN,0.25,0.73,0.02,0.25,0.73
37,1,0,0,200,267,1,604,5,1,100,2000,0.8407,0.02587564,0,0,NaN,NaN,NaN,1,0,0,1,0
38,0.04,0.96,0,200,270,1,604,5,0.8,100,2000,0.8407,0.02587564,0.0768,0.0768,NaN,NaN,NaN,0.04,0.96,0,0.04,0.96
39,0.98,0.01,0.01,200,247,1,585,5,0.8,100,2000,0.8409,0.02577536,0.0395000000000001,0.0391050000000001,NaN,NaN,NaN,0.98,0.01,0.01,0.98,0.01
40,0.78,0.22,0,200,277,1,594,5,0.8,100,2000,0.8382,0.02629939,0.3432,0.3432,NaN,NaN,NaN,0.78,0.22,0,0.78,0.22
41,0.99,0,0.01,200,257,1,584,5,1,100,2000,0.8283,0.02879876,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
42,1,0,0,200,266,1,594,5,1,100,2000,0.8304,0.02704091,0,0,NaN,NaN,NaN,1,0,0,1,0
43,0.99,0.01,0,200,265,1,595,5,0.8,100,2000,0.8304,0.02704091,0.0198,0.0198,NaN,NaN,NaN,0.99,0.01,0,0.99,0.01
44,0.05,0.94,0.01,200,275,1,603,5,1,100,2000,0.8305,0.02700184,0.1139,0.112761,NaN,NaN,NaN,0.05,0.94,0.01,0.05,0.94
45,0.05,0.95,0,200,283,1,618,5,1,100,2000,0.8306,0.02696475,0.0950000000000001,0.0950000000000001,NaN,NaN,NaN,0.05,0.95,0,0.05,0.95
46,0.98,0,0.02,200,272,1,588,5,1,100,2000,0.8119,0.02926076,0.0396000000000001,0.0388080000000001,NaN,NaN,NaN,0.98,0,0.02,0.98,0
47,1,0,0,200,267,1,588,5,1,100,2000,0.8077,0.03013824,0,0,NaN,NaN,NaN,1,0,0,1,0
