Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.0454,0.004,0.9506,1000,220,1,1240,49,0.918367346938776,992,2000,0.3873928125,0.00407029530605153,0.997925947905827,0.0492975418265479,NaN,NaN,NaN,0.0454,0.004,0.9506,0.0454,0.004
1,0.0444,0.004,0.9516,1000,240,0.9796,1240,49,0.897959183673469,992,2000,0.392952822580645,0.00398208317751691,0.99801638917794,0.0483039932362123,NaN,NaN,NaN,0.0444,0.004,0.9516,0.0444,0.004
2,0.0454,0.006,0.9486,1000,225,1,1227,49,0.877551020408163,992,2000,0.402075806451613,0.00566041070499479,0.997905624024454,0.0512923490748569,NaN,NaN,NaN,0.0454,0.006,0.9486,0.0454,0.006
3,0.0494,0.004,0.9466,1000,232,1,1234,49,0.938775510204082,992,2000,0.413043548387097,0.00882137584547347,0.997543858936004,0.0532688420671826,NaN,NaN,NaN,0.0494,0.004,0.9466,0.0494,0.004
4,0.0665,0.001,0.9325,1000,262,0.9796,1267,49,0.959183673469388,992,2000,0.427015322580645,0.0147295976684443,0.995572442442768,0.0672011398648869,NaN,NaN,NaN,0.0665,0.001,0.9325,0.0665,0.001
5,0.0887,0.005,0.9062,1000,361,1,1396,49,0.938775510204082,992,2000,0.440886290322581,0.0211022043281737,0.992105188280437,0.093059466660705,NaN,NaN,NaN,0.0887,0.005,0.9062,0.0887,0.005
6,0.1442,0.0181,0.8377,1000,549,1,1669,49,0.918367346938776,992,2000,0.463628225806452,0.03300388226782,0.978890600611342,0.158873944479221,NaN,NaN,NaN,0.1442,0.0181,0.8377,0.1442,0.0181
7,0.2026,0.0091,0.7883,1000,632,1,1862,49,0.979591836734694,992,2000,0.480835887096774,0.0361041963734066,0.958862431711759,0.202991176793379,NaN,NaN,NaN,0.2026,0.0091,0.7883,0.2026,0.0091
8,0.2016,0.0232,0.7752,1000,692,1,1871,49,0.918367346938776,992,2000,0.499283467741935,0.0373452002105554,0.958814670590531,0.215541537948751,NaN,NaN,NaN,0.2016,0.0232,0.7752,0.2016,0.0232
9,0.2591,0.0161,0.7248,1000,842,1,2093,49,0.938775510204082,992,2000,0.515916532258065,0.0404848171460392,0.932621252276275,0.256657368626431,NaN,NaN,NaN,0.2591,0.0161,0.7248,0.2591,0.0161
10,0.1915,0.0343,0.7742,1000,751,1,1895,49,0.979591836734694,992,2000,0.531854032258064,0.0392227298224505,0.962140673777315,0.217251364138918,NaN,NaN,NaN,0.1915,0.0343,0.7742,0.1915,0.0343
11,0.3054,0.0363,0.6583,1000,1076,1,2356,49,0.938775510204082,992,2000,0.552025403225806,0.0448891355643535,0.905387251235692,0.309370823747236,NaN,NaN,NaN,0.3054,0.0363,0.6583,0.3054,0.0363
12,0.3911,0.0242,0.5847,1000,1277,1,2620,49,0.959183673469388,992,2000,0.580714919354838,0.0520462952612837,0.846432752341311,0.351523522047346,NaN,NaN,NaN,0.3911,0.0242,0.5847,0.3911,0.0242
13,0.4113,0.0423,0.5464,1000,1353,1,2760,49,0.979591836734694,992,2000,0.607468951612904,0.057278662261804,0.82904770421436,0.376056038631634,NaN,NaN,NaN,0.4113,0.0423,0.5464,0.4113,0.0423
14,0.501,0.0232,0.4758,1000,1526,1,3061,49,0.959183673469388,992,2000,0.631702822580645,0.0599765640242911,0.748453352627471,0.39233924744732,NaN,NaN,NaN,0.501,0.0232,0.4758,0.501,0.0232
15,0.1835,0.3901,0.4264,1000,1673,1,3285,49,0.938775510204082,992,2000,0.650896370967741,0.0597791036965075,0.81414521819719,0.466993697157908,NaN,NaN,NaN,0.1835,0.3901,0.4264,0.1835,0.3901
16,0.6169,0,0.3831,1000,1666,1,3409,49,1,992,2000,0.670916532258065,0.0582917727912006,0.619390608740895,0.382102066532258,NaN,NaN,NaN,0.6169,0,0.3831,0.6169,0
17,0.6492,0.002,0.3488,1000,1771,1,3548,49,0.959183673469388,992,2000,0.692741129032259,0.0573835486309833,0.578543671956296,0.37674763917794,NaN,NaN,NaN,0.6492,0.002,0.3488,0.6492,0.002
18,0.7006,0,0.2994,1000,1817,1,3742,49,1,992,2000,0.71501935483871,0.0558580580124871,0.509152859976587,0.356712493699597,NaN,NaN,NaN,0.7006,0,0.2994,0.7006,0
19,0.7238,0.002,0.2742,1000,1809,1,3830,49,0.979591836734694,992,2000,0.734122177419355,0.0532472293468719,0.476123504162331,0.34557043932102,NaN,NaN,NaN,0.7238,0.002,0.2742,0.7238,0.002
20,0.0464,0.6946,0.2591,1000,2016,1,3935,49,0.938775510204082,992,2000,0.747710887096774,0.0498768526234066,0.515441068873569,0.381890287928427,NaN,NaN,NaN,0.0464,0.6946,0.2591,0.0464,0.6946
21,0.7994,0.003,0.1976,1000,2014,1,4120,49,0.938775510204082,992,2000,0.762801612903225,0.0474547980619147,0.360958230359001,0.289632884040062,NaN,NaN,NaN,0.7994,0.003,0.1976,0.7994,0.003
22,0.8105,0.002,0.1875,1000,2032,1,4164,49,0.959183673469388,992,2000,0.777559677419355,0.044941530632154,0.34311183012487,0.278778361976457,NaN,NaN,NaN,0.8105,0.002,0.1875,0.8105,0.002
23,0.6593,0.1794,0.1613,1000,2040,1,4279,49,0.979591836734694,992,2000,0.79080564516129,0.0426740988390999,0.533160444849115,0.447161665094953,NaN,NaN,NaN,0.6593,0.1794,0.1613,0.6593,0.1794
24,0.3165,0.5272,0.1562,1000,2114,1,4360,49,0.918367346938776,992,2000,0.801914516129032,0.0399467075312176,0.621848782193028,0.524716002414477,NaN,NaN,NaN,0.3165,0.5272,0.1562,0.3165,0.5272
25,0.4133,0.4526,0.1341,1000,2136,1,4410,49,0.938775510204082,992,2000,0.811642338709677,0.037643891352595,0.624312036615505,0.540591792505366,NaN,NaN,NaN,0.4133,0.4526,0.1341,0.4133,0.4526
26,0.5423,0.3367,0.121,1000,2122,1,4469,49,0.918367346938776,992,2000,0.82064435483871,0.0354615988391,0.592506178459938,0.520812930866286,NaN,NaN,NaN,0.5423,0.3367,0.121,0.5423,0.3367
27,0.4032,0.4929,0.1038,1000,2196,0.9796,4565,49,0.959183673469388,992,2000,0.827700806451613,0.0336381954832206,0.594415607114984,0.532715267096449,NaN,NaN,NaN,0.4032,0.4929,0.1038,0.4032,0.4929
28,0.9073,0.001,0.0917,1000,2122,1,4534,49,0.979591836734694,992,2000,0.834253225806452,0.0314587587799168,0.176881788176379,0.160661728200605,NaN,NaN,NaN,0.9073,0.001,0.0917,0.9073,0.001
29,0.9194,0.001,0.0796,1000,2203,1,4582,49,0.979591836734694,992,2000,0.839737096774193,0.0296262795915713,0.154785664347034,0.14246472546501,NaN,NaN,NaN,0.9194,0.001,0.0796,0.9194,0.001
30,0.9224,0.002,0.0756,1000,2146,1,4574,49,0.959183673469388,992,2000,0.843900403225806,0.0279501738708052,0.149212856074402,0.137932364155177,NaN,NaN,NaN,0.9224,0.002,0.0756,0.9224,0.002
31,0.3085,0.624,0.0675,1000,2209,1,4678,49,0.836734693877551,992,2000,0.848315725806453,0.0267547800752797,0.515481716636316,0.480686700763365,NaN,NaN,NaN,0.3085,0.624,0.0675,0.3085,0.624
32,0.1452,0.7913,0.0635,1000,2253,1,4705,49,0.918367346938776,992,2000,0.853265322580645,0.0250718355716703,0.352724009820499,0.330326035196897,NaN,NaN,NaN,0.1452,0.7913,0.0635,0.1452,0.7913
33,0.9536,0.002,0.0444,1000,2217,1,4706,49,0.959183673469388,992,2000,0.857831854838709,0.0236143111626887,0.0905876040582727,0.0865655144380854,NaN,NaN,NaN,0.9536,0.002,0.0444,0.9536,0.002
34,0.9577,0.002,0.0403,1000,2214,1,4711,49,0.959183673469388,992,2000,0.861531451612902,0.0220943219140219,0.0828807882414152,0.0795406924752862,NaN,NaN,NaN,0.9577,0.002,0.0403,0.9577,0.002
35,0.9667,0.001,0.0323,1000,2241,1,4743,49,0.979591836734694,992,2000,0.864928629032258,0.0208586399868302,0.0654246065296568,0.0633113917387489,NaN,NaN,NaN,0.9667,0.001,0.0323,0.9667,0.001
36,0.496,0.4677,0.0363,1000,2240,1,4815,49,0.918367346938776,992,2000,0.867589919354839,0.0198907761080581,0.53523348074922,0.515804505398023,NaN,NaN,NaN,0.496,0.4677,0.0363,0.496,0.4677
37,0.9385,0.0454,0.0161,1000,2214,1,4824,49,0.979591836734694,992,2000,0.870997177419356,0.0187111910404202,0.117144819849116,0.115258788249545,NaN,NaN,NaN,0.9385,0.0454,0.0161,0.9385,0.0454
38,0.3427,0.6371,0.0202,1000,2273,1,4848,49,0.897959183673469,992,2000,0.873829838709678,0.0176866931419095,0.476635665972945,0.467007625520292,NaN,NaN,NaN,0.3427,0.6371,0.0202,0.3427,0.6371
39,0.9859,0.001,0.0131,1000,2239,1,4815,49,0.979591836734694,992,2000,0.876410483870967,0.0169123955352498,0.0280256162200834,0.0276584806476003,NaN,NaN,NaN,0.9859,0.001,0.0131,0.9859,0.001
40,0.9879,0,0.0121,1000,2303,1,4849,49,1,992,2000,0.874858064516129,0.0169793769510927,0.0240472164412071,0.0237562451222685,NaN,NaN,NaN,0.9879,0,0.0121,0.9879,0
41,0.9899,0.001,0.0091,1000,2235,1,4820,49,0.979591836734694,992,2000,0.875402419354839,0.0169702714457597,0.0200586547216443,0.0198761209636773,NaN,NaN,NaN,0.9899,0.001,0.0091,0.9899,0.001
42,0.9929,0.001,0.006,1000,2275,1,4853,49,0.979591836734694,992,2000,0.876208870967743,0.0168251816954995,0.0140620935223725,0.0139777209612383,NaN,NaN,NaN,0.9929,0.001,0.006,0.9929,0.001
43,0.9929,0.001,0.006,1000,2244,1,4851,49,0.979591836734694,992,2000,0.876995161290323,0.0165272551378773,0.0140620935223725,0.0139777209612383,NaN,NaN,NaN,0.9929,0.001,0.006,0.9929,0.001
44,0.9919,0.004,0.004,1000,2272,1,4873,49,0.918367346938776,992,2000,0.877610080645162,0.0163515623983806,0.0160477367325702,0.0159835457856399,NaN,NaN,NaN,0.9919,0.004,0.004,0.9919,0.004
45,0.0464,0.9304,0.0232,1000,2278,1,4834,49,0.938775510204082,992,2000,0.877811693548387,0.0161605902664868,0.132124536615505,0.129059247366025,NaN,NaN,NaN,0.0464,0.9304,0.0232,0.0464,0.9304
46,0.6623,0.3276,0.0101,1000,2340,1,4887,49,0.918367346938776,992,2000,0.879011290322581,0.0156395405176899,0.454025347944849,0.449439691930606,NaN,NaN,NaN,0.6623,0.3276,0.0101,0.6623,0.3276
47,0.6442,0.3468,0.0091,1000,2304,1,4867,49,0.918367346938776,992,2000,0.879807661290322,0.0153788459896917,0.464814280372008,0.460584470420623,NaN,NaN,NaN,0.6442,0.3468,0.0091,0.6442,0.3468
48,0.995,0.004,0.001,1000,2250,1,4869,49,0.918367346938776,992,2000,0.880513306451613,0.0151948896616481,0.0100389812044744,0.0100289422232699,NaN,NaN,NaN,0.995,0.004,0.001,0.995,0.004
49,0.3327,0.6603,0.0071,1000,2355,1,4903,49,0.938775510204082,992,2000,0.880866129032258,0.0151560662721124,0.453363805606139,0.450144922586335,NaN,NaN,NaN,0.3327,0.6603,0.0071,0.3327,0.6603
