Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.057,0.003,0.94,1000,298,1,1381,50,0.94,1000,2000,0.475540921071428,0.0327883430506521,0.996742,0.0598045200000001,NaN,NaN,NaN,0.057,0.003,0.94,0.057,0.003
1,0.05,0.003,0.947,1000,363,1,1368,50,0.96,1000,2000,0.4825737,0.0312047414383101,0.997491,0.052867023,NaN,NaN,NaN,0.05,0.003,0.947,0.05,0.003
2,0.067,0.007,0.926,1000,368,1,1383,50,0.94,1000,2000,0.496974,0.0327211607240001,0.995462,0.073664188,NaN,NaN,NaN,0.067,0.007,0.926,0.067,0.007
3,0.096,0.002,0.902,1000,375,1,1412,50,0.98,1000,2000,0.5073236,0.0348143182430401,0.99078,0.09709644,NaN,NaN,NaN,0.096,0.002,0.902,0.096,0.002
4,0.111,0.009,0.88,1000,438,1,1499,50,0.96,1000,2000,0.519284099999999,0.0365856528971899,0.987598,0.11851176,NaN,NaN,NaN,0.111,0.009,0.88,0.111,0.009
5,0.121,0.015,0.864,1000,470,1,1533,50,0.92,1000,2000,0.530245200000001,0.03788767339696,0.985134,0.133978224,NaN,NaN,NaN,0.121,0.015,0.864,0.121,0.015
6,0.135,0.024,0.841,1000,564,1,1638,50,0.94,1000,2000,0.543206600000001,0.0394884173764401,0.981199,0.156010641,NaN,NaN,NaN,0.135,0.024,0.841,0.135,0.024
7,0.169,0.027,0.804,1000,638,0.98,1740,50,0.94,1000,2000,0.5563769,0.04206634483639,0.97071,0.19025916,NaN,NaN,NaN,0.169,0.027,0.804,0.169,0.027
8,0.189,0.017,0.794,1000,683,1,1778,50,0.98,1000,2000,0.570657299999999,0.0430917716867101,0.96399,0.19858194,NaN,NaN,NaN,0.189,0.017,0.794,0.189,0.017
9,0.24,0.018,0.742,1000,836,1,1959,50,0.94,1000,2000,0.5851778,0.04524287816716,0.942076,0.243055608,NaN,NaN,NaN,0.24,0.018,0.742,0.24,0.018
10,0.137,0.037,0.826,1000,767,1,1829,50,0.84,1000,2000,0.596547999999999,0.043556991496,0.979862,0.170495988,NaN,NaN,NaN,0.137,0.037,0.826,0.137,0.037
11,0.324,0.018,0.658,1000,1345,1,2521,50,0.98,1000,2000,0.6096484,0.04560444221744,0.8947,0.3059874,NaN,NaN,NaN,0.324,0.018,0.658,0.324,0.018
12,0.323,0.036,0.641,1000,1386,1,2557,50,0.92,1000,2000,0.6362387,0.0458438144923101,0.894375,0.321080625,NaN,NaN,NaN,0.323,0.036,0.641,0.323,0.036
13,0.432,0.03,0.538,1000,1926,1,3183,50,0.96,1000,2000,0.667038800000001,0.04805609517456,0.812476,0.375363912,NaN,NaN,NaN,0.432,0.03,0.538,0.432,0.03
14,0.594,0.015,0.391,1000,2228,1,3674,50,0.94,1000,2000,0.6996889,0.0471395431067901,0.646939,0.393985851,NaN,NaN,NaN,0.594,0.015,0.391,0.594,0.015
15,0.672,0.033,0.295,1000,2532,1,3997,50,1,1000,2000,0.7348491,0.04463377013919,0.547327,0.385865535,NaN,NaN,NaN,0.672,0.033,0.295,0.672,0.033
16,0.835,0.004,0.161,1000,2789,1,4595,50,0.96,1000,2000,0.7670292,0.04223142626736,0.302759,0.254014801,NaN,NaN,NaN,0.835,0.004,0.161,0.835,0.004
17,0.919,0,0.081,1000,2822,1,4807,50,1,1000,2000,0.7981892,0.03749084492336,0.155439,0.142848441,NaN,NaN,NaN,0.919,0,0.081,0.919,0
18,0.935,0.037,0.028,1000,2972,1,5014,50,0.94,1000,2000,0.820549300000001,0.0331881941995099,0.124406,0.120922632,NaN,NaN,NaN,0.935,0.037,0.028,0.935,0.037
19,0.995,0.003,0.002,1000,2826,1,5053,50,0.94,1000,2000,0.8388593,0.0299577847335099,0.00996599999999992,0.00994606799999992,NaN,NaN,NaN,0.995,0.003,0.002,0.995,0.003
20,0.994,0.001,0.005,1000,2773,1,5045,50,0.98,1000,2000,0.844609299999999,0.0273066902835099,0.0119629999999999,0.0119031849999999,NaN,NaN,NaN,0.994,0.001,0.005,0.994,0.001
21,0.998,0.001,0.001,1000,2704,1,5015,50,0.98,1000,2000,0.851459300000001,0.02580429037351,0.00399499999999997,0.00399100499999997,NaN,NaN,NaN,0.998,0.001,0.001,0.998,0.001
22,0.994,0.002,0.004,1000,2688,1,5032,50,0.96,1000,2000,0.856619299999999,0.0241026367975099,0.01196,0.01191216,NaN,NaN,NaN,0.994,0.002,0.004,0.994,0.002
23,0.994,0.004,0.002,1000,2601,1,5019,50,0.94,1000,2000,0.8607893,0.02279197693551,0.011948,0.011924104,NaN,NaN,NaN,0.994,0.004,0.002,0.994,0.004
24,0.996,0.004,0,1000,2551,1,5018,50,0.92,1000,2000,0.8638493,0.0218457948195099,0.00796799999999998,0.00796799999999998,NaN,NaN,NaN,0.996,0.004,0,0.996,0.004
25,0.997,0.002,0.001,1000,2540,1,5027,50,0.96,1000,2000,0.8658393,0.0209782125055099,0.00598699999999996,0.00598101299999996,NaN,NaN,NaN,0.997,0.002,0.001,0.997,0.002
26,0.998,0.001,0.001,1000,2532,1,5013,50,0.98,1000,2000,0.8673393,0.0204973446055099,0.00399499999999997,0.00399100499999997,NaN,NaN,NaN,0.998,0.001,0.001,0.998,0.001
27,0.988,0.005,0.007,1000,2573,0.98,5042,50,0.88,1000,2000,0.8683893,0.0200151395755099,0.0238309999999999,0.0236641829999999,NaN,NaN,NaN,0.988,0.005,0.007,0.988,0.005
28,0.049,0.915,0.036,1000,2461,1,4938,50,0.9,1000,2000,0.869789299999999,0.01951856953551,0.160374,0.154600536,NaN,NaN,NaN,0.049,0.915,0.036,0.049,0.915
29,1,0,0,1000,2583,1,5051,50,1,1000,2000,0.8719393,0.01915058304551,0,0,NaN,NaN,NaN,1,0,0,1,0
30,0.993,0.003,0.004,1000,2543,1,5005,50,0.94,1000,2000,0.8692593,0.01913665929351,0.013942,0.013886232,NaN,NaN,NaN,0.993,0.003,0.004,0.993,0.003
31,0.99,0.004,0.006,1000,2622,1,5091,50,0.92,1000,2000,0.8694293,0.0192322162315099,0.019884,0.019764696,NaN,NaN,NaN,0.99,0.004,0.006,0.99,0.004
32,1,0,0,1000,2525,1,5028,50,1,1000,2000,0.870109299999999,0.01904726598351,0,0,NaN,NaN,NaN,1,0,0,1,0
33,0.989,0.005,0.006,1000,2563,1,5037,50,0.9,1000,2000,0.8702493,0.01893604377951,0.0218539999999999,0.0217228759999999,NaN,NaN,NaN,0.989,0.005,0.006,0.989,0.005
34,1,0,0,1000,2470,1,4992,50,1,1000,2000,0.8706493,0.0188817643395099,0,0,NaN,NaN,NaN,1,0,0,1,0
35,0.989,0.006,0.005,1000,2494,1,4997,50,0.88,1000,2000,0.8706893,0.0188009187955099,0.0218429999999999,0.0217337849999999,NaN,NaN,NaN,0.989,0.006,0.005,0.989,0.006
36,0.993,0.006,0.001,1000,2543,1,5019,50,0.92,1000,2000,0.8710993,0.0186769674695099,0.013915,0.013901085,NaN,NaN,NaN,0.993,0.006,0.001,0.993,0.006
