Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.05,0,0.95,200,54,1,254,5,1,100,2000,0.261254428571429,0.00230020832120408,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
1,0.05,0,0.95,200,48,1,248,5,1,100,2000,0.265498,0.002131341796,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
2,0.05,0,0.95,200,42,1,242,5,1,100,2000,0.275299,0.003017230499,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
3,0.05,0,0.95,200,48,1,248,5,1,100,2000,0.282599,0.003925035099,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
4,0.04,0.01,0.95,200,36,1,236,5,0.8,100,2000,0.292299,0.005679464499,0.9983,0.049915,NaN,NaN,NaN,0.04,0.01,0.95,0.04,0.01
5,0.05,0,0.95,200,42,1,242,5,1,100,2000,0.303399,0.008516436699,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
6,0.05,0,0.95,200,36,1,236,5,1,100,2000,0.316799,0.012838463499,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
7,0.05,0,0.95,200,42,1,242,5,1,100,2000,0.329099,0.018235378099,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
8,0.05,0,0.95,200,36,1,236,5,1,100,2000,0.349399,0.028308928699,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
9,0.24,0,0.76,200,103,1,350,5,1,100,2000,0.369799,0.041563369499,0.9424,0.226176,NaN,NaN,NaN,0.24,0,0.76,0.24,0
10,0.24,0.06,0.7,200,131,1,387,5,1,100,2000,0.403299,0.060376286499,0.9388,0.28164,NaN,NaN,NaN,0.24,0.06,0.7,0.24,0.06
11,0.18,0.06,0.76,200,117,1,356,5,1,100,2000,0.4147,0.06061484,0.964,0.23136,NaN,NaN,NaN,0.18,0.06,0.76,0.18,0.06
12,0.24,0.07,0.69,200,145,1,393,5,1,100,2000,0.4238,0.06208931,0.9375,0.290625,NaN,NaN,NaN,0.24,0.07,0.69,0.24,0.07
13,0.33,0,0.67,200,153,1,399,5,1,100,2000,0.4327,0.06098524,0.8911,0.294063,NaN,NaN,NaN,0.33,0,0.67,0.33,0
14,0.35,0,0.65,200,173,1,422,5,1,100,2000,0.4423,0.06025916,0.8775,0.307125,NaN,NaN,NaN,0.35,0,0.65,0.35,0
15,0.3,0.07,0.63,200,167,1,429,5,1,100,2000,0.4548,0.05993291,0.9051,0.334887,NaN,NaN,NaN,0.3,0.07,0.63,0.3,0.07
16,0.42,0,0.58,200,210,1,476,5,1,100,2000,0.4684,0.05989811,0.8236,0.345912,NaN,NaN,NaN,0.42,0,0.58,0.42,0
17,0.35,0.13,0.52,200,230,1,500,5,0.8,100,2000,0.4879,0.06134316,0.8606,0.413088,NaN,NaN,NaN,0.35,0.13,0.52,0.35,0.13
18,0.52,0,0.48,200,228,1,518,5,1,100,2000,0.5134,0.06407011,0.7296,0.379392,NaN,NaN,NaN,0.52,0,0.48,0.52,0
