Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.057,0.003,0.94,1000,298,1,1381,50,0.94,1000,2000,0.475540921071428,0.0327883430506521,0.996742,0.0598045200000001,NaN,NaN,NaN,0.057,0.003,0.94,0.057,0.003
1,0.056,0.005,0.939,1000,372,1,1385,50,0.92,1000,2000,0.4825737,0.0312047414383101,0.996839,0.0608071790000001,NaN,NaN,NaN,0.056,0.005,0.939,0.056,0.005
2,0.074,0.008,0.918,1000,382,1,1406,50,0.94,1000,2000,0.4965741,0.0325968326191901,0.99446,0.08154572,NaN,NaN,NaN,0.074,0.008,0.918,0.074,0.008
3,0.094,0.004,0.902,1000,383,1,1419,50,0.94,1000,2000,0.5059437,0.03411588180031,0.991148,0.097132504,NaN,NaN,NaN,0.094,0.004,0.902,0.094,0.004
4,0.124,0.004,0.872,1000,424,1,1500,50,0.94,1000,2000,0.5180141,0.0359528676111901,0.984608,0.126029824,NaN,NaN,NaN,0.124,0.004,0.872,0.124,0.004
5,0.122,0.023,0.855,1000,465,1,1541,50,0.86,1000,2000,0.5280351,0.03653820867799,0.984587,0.142765115,NaN,NaN,NaN,0.122,0.023,0.855,0.122,0.023
6,0.146,0.028,0.826,1000,554,1,1648,50,0.92,1000,2000,0.5426768,0.0384675664217601,0.9779,0.1701546,NaN,NaN,NaN,0.146,0.028,0.826,0.146,0.028
7,0.132,0.068,0.8,1000,707,1,1808,50,0.96,1000,2000,0.5543171,0.0402065983575901,0.977952,0.1955904,NaN,NaN,NaN,0.132,0.068,0.8,0.132,0.068
8,0.22,0.013,0.767,1000,755,0.98,1851,50,0.9,1000,2000,0.5683675,0.0416096006937502,0.951431,0.221683423,NaN,NaN,NaN,0.22,0.013,0.767,0.22,0.013
9,0.225,0.04,0.735,1000,903,1,2029,50,0.94,1000,2000,0.583947800000001,0.0432985226551601,0.947775,0.251160375,NaN,NaN,NaN,0.225,0.04,0.735,0.225,0.04
10,0.228,0.061,0.711,1000,960,1,2084,50,0.96,1000,2000,0.596068300000001,0.04243547356511,0.944295,0.272901255,NaN,NaN,NaN,0.228,0.061,0.711,0.228,0.061
11,0.292,0.048,0.66,1000,1280,1,2413,50,0.88,1000,2000,0.6113985,0.04390478804775,0.912432,0.31022688,NaN,NaN,NaN,0.292,0.048,0.66,0.292,0.048
12,0.402,0.026,0.572,1000,1721,1,2927,50,0.9,1000,2000,0.6343987,0.0441822213083101,0.83772,0.35854416,NaN,NaN,NaN,0.402,0.026,0.572,0.402,0.026
13,0.126,0.362,0.512,1000,1821,1,3133,50,0.72,1000,2000,0.667908800000001,0.0447009787625599,0.85308,0.41630304,NaN,NaN,NaN,0.126,0.362,0.512,0.126,0.362
14,0.631,0.006,0.363,1000,2165,1,3777,50,0.94,1000,2000,0.702049,0.0453347994989999,0.601803,0.383348511,NaN,NaN,NaN,0.631,0.006,0.363,0.631,0.006
15,0.053,0.721,0.226,1000,2453,1,4359,50,0.76,1000,2000,0.7366591,0.0430897842971901,0.47735,0.3694689,NaN,NaN,NaN,0.053,0.721,0.226,0.053,0.721
16,0.895,0.001,0.104,1000,2555,1,4736,50,0.98,1000,2000,0.7716292,0.0390519096273601,0.198974,0.178280704,NaN,NaN,NaN,0.895,0.001,0.104,0.895,0.001
17,0.962,0.004,0.034,1000,2570,1,4951,50,1,1000,2000,0.7990593,0.0358795850135099,0.0745400000000001,0.0720056400000001,NaN,NaN,NaN,0.962,0.004,0.034,0.962,0.004
18,0.965,0.027,0.008,1000,2515,1,5005,50,0.92,1000,2000,0.8199593,0.03202647627351,0.0680460000000001,0.0675016320000001,NaN,NaN,NaN,0.965,0.027,0.008,0.965,0.027
19,0.998,0.001,0.001,1000,2427,1,4989,50,0.98,1000,2000,0.8349993,0.0291771069295099,0.00399499999999997,0.00399100499999997,NaN,NaN,NaN,0.998,0.001,0.001,0.998,0.001
20,0.997,0.003,0,1000,2415,1,5041,50,0.94,1000,2000,0.8436393,0.0271659974255099,0.00598199999999993,0.00598199999999993,NaN,NaN,NaN,0.997,0.003,0,0.997,0.003
21,0.042,0.955,0.003,1000,2419,1,5059,50,0.84,1000,2000,0.8507593,0.02540830339351,0.086211,0.085952367,NaN,NaN,NaN,0.042,0.955,0.003,0.042,0.955
22,0.999,0.001,0,1000,2364,1,5020,50,0.98,1000,2000,0.856229300000001,0.0238934697515098,0.00199799999999994,0.00199799999999994,NaN,NaN,NaN,0.999,0.001,0,0.999,0.001
23,0.997,0.003,0,1000,2339,1,5022,50,0.94,1000,2000,0.8597993,0.0227514616495099,0.00598199999999993,0.00598199999999993,NaN,NaN,NaN,0.997,0.003,0,0.997,0.003
24,0.998,0.002,0,1000,2437,1,5115,50,0.96,1000,2000,0.8622593,0.0218918894935099,0.003992,0.003992,NaN,NaN,NaN,0.998,0.002,0,0.998,0.002
25,0.996,0.004,0,1000,2344,1,5025,50,0.92,1000,2000,0.8641893,0.02128172969551,0.00796799999999998,0.00796799999999998,NaN,NaN,NaN,0.996,0.004,0,0.996,0.004
26,0.038,0.962,0,1000,2458,1,5127,50,0.76,1000,2000,0.8655293,0.02058137477151,0.0731120000000001,0.0731120000000001,NaN,NaN,NaN,0.038,0.962,0,0.038,0.962
27,0.999,0.001,0,1000,2310,1,5053,50,0.98,1000,2000,0.8662193,0.02026970623751,0.00199799999999994,0.00199799999999994,NaN,NaN,NaN,0.999,0.001,0,0.999,0.001
28,0.998,0.002,0,1000,2387,1,5059,50,0.96,1000,2000,0.8673593,0.0197576546335099,0.003992,0.003992,NaN,NaN,NaN,0.998,0.002,0,0.998,0.002
29,0.999,0.001,0,1000,2322,1,4998,50,0.98,1000,2000,0.8680593,0.0194928016135099,0.00199799999999994,0.00199799999999994,NaN,NaN,NaN,0.999,0.001,0,0.999,0.001
30,0.997,0.002,0.001,1000,2317,1,4997,50,0.96,1000,2000,0.8667393,0.01967507176551,0.00598699999999996,0.00598101299999996,NaN,NaN,NaN,0.997,0.002,0.001,0.997,0.002
31,0.998,0,0.002,1000,2338,1,5026,50,1,1000,2000,0.8670393,0.01968039818551,0.003996,0.003988008,NaN,NaN,NaN,0.998,0,0.002,0.998,0
32,0.999,0.001,0,1000,2373,1,5041,50,0.98,1000,2000,0.8675593,0.0194871109135099,0.00199799999999994,0.00199799999999994,NaN,NaN,NaN,0.999,0.001,0,0.999,0.001
33,1,0,0,1000,2359,1,5019,50,1,1000,2000,0.867749300000001,0.0193917402795099,0,0,NaN,NaN,NaN,1,0,0,1,0
34,1,0,0,1000,2345,1,5000,50,1,1000,2000,0.8679393,0.0193390974455099,0,0,NaN,NaN,NaN,1,0,0,1,0
35,1,0,0,1000,2369,1,5039,50,1,1000,2000,0.8680493,0.0192750606995099,0,0,NaN,NaN,NaN,1,0,0,1,0
36,0.998,0.001,0.001,1000,2346,1,5040,50,0.98,1000,2000,0.868229299999999,0.0191813665515099,0.00399499999999997,0.00399100499999997,NaN,NaN,NaN,0.998,0.001,0.001,0.998,0.001
37,0.963,0.037,0,1000,2430,1,5145,50,0.94,1000,2000,0.8683393,0.0191222660055099,0.0712620000000002,0.0712620000000002,NaN,NaN,NaN,0.963,0.037,0,0.963,0.037
38,1,0,0,1000,2285,1,5007,50,1,1000,2000,0.8685793,0.01906425354151,0,0,NaN,NaN,NaN,1,0,0,1,0
